cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
8.31,6,52,1,B2C,Физическое лицо,Одежда,Унисекс,Санкт-Петербург,Казань,Розничный,2023-05-18 10:09:00,2023-05-20 14:09:00,0.6,Весна,Весна
8.48,6,50,6,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Калининград,Розничный,2023-05-11 07:52:00,2023-05-13 09:52:00,157.8,Весна,Весна
8.5,10,5,3,B2C,Физическое лицо,Одежда,Женская,Москва,Санкт-Петербург,Розничный,2023-05-23 11:31:00,2023-05-23 16:31:00,1.7999999999999998,Весна,Весна
80.04,52,8,4,B2C,Физическое лицо,Одежда,Мужская,Москва,Екатеринбург,Розничный,2023-08-07 14:42:00,2023-08-07 22:42:00,2.8,Лето,Лето
80.89,42,68,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Москва,Санкт-Петербург,Розничный,2023-12-19 13:02:00,2023-12-22 09:02:00,219.0,Зима,Зима
800.48,998,53,4,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Санкт-Петербург,Розничный,2023-01-12 08:45:00,2023-01-14 13:45:00,1.0,Зима,Зима
800.68,633,45,7,B2C,Физическое лицо,Электроника,Мобильные устройства,Нижний Новгород,Краснодар,Розничный,2023-01-06 23:54:00,2023-01-08 20:54:00,3.5,Зима,Зима
800.7,767,20,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Краснодар,Оптовый,2023-10-31 15:15:00,2023-11-01 11:15:00,6.859999999999999,Осень,Осень
801.19,697,50,5,VIP,Юридическое лицо,Электроника,Мобильные устройства,Москва,Нижний Новгород,Розничный,2023-08-25 20:41:00,2023-08-27 22:41:00,0.8500000000000001,Лето,Лето
801.71,787,10,3,B2B,Физическое лицо,Электроника,Аксессуары,Москва,Сочи,Розничный,2023-07-06 05:05:00,2023-07-06 15:05:00,0.09,Лето,Лето
802.49,456,32,2,B2C,Физическое лицо,Одежда,Унисекс,Казань,Владивосток,Оптовый,2023-05-07 21:59:00,2023-05-09 05:59:00,0.8,Весна,Весна
802.68,521,4,2,B2B,Юридическое лицо,Одежда,Женская,Казань,Владивосток,Оптовый,2023-02-11 18:07:00,2023-02-11 22:07:00,0.6,Зима,Зима
802.8,517,4,9,B2C,Юридическое лицо,Электроника,Аксессуары,Москва,Нижний Новгород,Розничный,2023-02-21 22:15:00,2023-02-22 02:15:00,2.25,Зима,Зима
802.9,668,46,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Краснодар,Розничный,2023-07-16 23:42:00,2023-07-18 21:42:00,122.5,Лето,Лето
803.75,510,3,2,B2B,Юридическое лицо,Спорттовары,Тренажеры,Сочи,Казань,Розничный,2023-03-03 12:17:00,2023-03-03 15:17:00,52.6,Весна,Весна
803.77,604,1,6,B2B,Юридическое лицо,Электроника,Аксессуары,Сочи,Новосибирск,Розничный,2023-08-09 16:36:00,2023-08-09 17:36:00,0.078,Лето,Лето
804.38,551,69,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Калининград,Розничный,2023-01-18 14:11:00,2023-01-21 11:11:00,26.3,Зима,Зима
804.76,747,30,5,B2C,Юридическое лицо,Одежда,Женская,Новосибирск,Калининград,Розничный,2023-04-06 10:02:00,2023-04-07 16:02:00,1.65,Весна,Весна
804.81,753,40,8,B2C,Юридическое лицо,Бытовая техника,Малая техника,Сочи,Новосибирск,Розничный,2023-06-10 09:07:00,2023-06-12 01:07:00,7.84,Лето,Лето
804.92,841,36,10,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Казань,Розничный,2023-10-24 19:12:00,2023-10-26 07:12:00,50.0,Осень,Осень
805.25,443,67,8,B2C,Физическое лицо,Одежда,Мужская,Новосибирск,Владивосток,Розничный,2023-01-11 02:27:00,2023-01-13 21:27:00,5.6,Зима,Зима
805.37,730,37,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Владивосток,Розничный,2023-11-27 02:40:00,2023-11-28 15:40:00,4.9,Осень,Осень
805.72,597,48,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Краснодар,Розничный,2023-12-06 14:17:00,2023-12-08 14:17:00,24.4,Зима,Зима
807.05,806,20,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Новосибирск,Нижний Новгород,Розничный,2023-09-02 07:40:00,2023-09-03 03:40:00,219.0,Осень,Осень
807.39,531,13,8,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Краснодар,Розничный,2023-07-05 05:24:00,2023-07-05 18:24:00,2.0,Лето,Лето
807.48,507,23,5,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Калининград,Розничный,2023-02-11 01:42:00,2023-02-12 00:42:00,1.25,Зима,Зима
807.83,650,6,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Владивосток,Розничный,2023-02-25 20:29:00,2023-02-26 02:29:00,81.0,Зима,Зима
807.87,805,34,10,B2B,Физическое лицо,Электроника,Аксессуары,Казань,Екатеринбург,Оптовый,2023-09-21 06:16:00,2023-09-22 16:16:00,0.13,Осень,Осень
807.98,502,47,2,B2C,Физическое лицо,Одежда,Женская,Казань,Калининград,Оптовый,2023-08-13 05:38:00,2023-08-15 04:38:00,0.66,Лето,Лето
808.03,679,18,8,B2B,Физическое лицо,Одежда,Унисекс,Казань,Калининград,Розничный,2023-03-25 19:54:00,2023-03-26 13:54:00,4.8,Весна,Весна
808.74,932,72,5,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Калининград,Розничный,2023-01-11 02:36:00,2023-01-14 02:36:00,11.0,Зима,Зима
808.8,424,56,6,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Нижний Новгород,Розничный,2023-08-27 04:00:00,2023-08-29 12:00:00,0.078,Лето,Лето
809.05,899,52,6,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Москва,Екатеринбург,Розничный,2023-03-14 05:07:00,2023-03-16 09:07:00,360.0,Весна,Весна
809.3,408,15,6,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Нижний Новгород,Розничный,2023-02-28 13:01:00,2023-03-01 04:01:00,13.2,Зима,Весна
809.77,452,72,3,B2C,Физическое лицо,Одежда,Женская,Новосибирск,Екатеринбург,Розничный,2023-03-03 18:45:00,2023-03-06 18:45:00,0.8999999999999999,Весна,Весна
81.54,82,52,4,B2B,Физическое лицо,Бытовая техника,Малая техника,Москва,Владивосток,Розничный,2023-05-30 06:08:00,2023-06-01 10:08:00,36.0,Весна,Лето
81.76,149,8,5,B2C,Физическое лицо,Электроника,Аксессуары,Новосибирск,Санкт-Петербург,Розничный,2023-03-27 06:32:00,2023-03-27 14:32:00,0.065,Весна,Весна
81.87,110,31,4,VIP,Физическое лицо,Электроника,Аксессуары,Сочи,Калининград,Розничный,2023-06-09 00:20:00,2023-06-10 07:20:00,0.12,Лето,Лето
810.37,453,50,1,VIP,Физическое лицо,Одежда,Унисекс,Москва,Москва,Розничный,2023-10-20 15:54:00,2023-10-22 17:54:00,0.6,Осень,Осень
810.5,588,53,2,B2C,Юридическое лицо,Одежда,Женская,Казань,Санкт-Петербург,Оптовый,2023-03-16 21:22:00,2023-03-19 02:22:00,1.2,Весна,Весна
811.4,437,10,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Москва,Розничный,2023-06-30 08:44:00,2023-06-30 18:44:00,6.859999999999999,Лето,Лето
811.55,475,28,2,B2B,Физическое лицо,Одежда,Женская,Казань,Сочи,Розничный,2023-08-06 23:14:00,2023-08-08 03:14:00,0.6,Лето,Лето
811.8,475,2,3,B2C,Юридическое лицо,Спорттовары,Тренажеры,Москва,Нижний Новгород,Розничный,2023-09-29 23:39:00,2023-09-30 01:39:00,219.0,Осень,Осень
812.67,691,67,3,B2B,Физическое лицо,Бытовая техника,Малая техника,Сочи,Москва,Розничный,2023-05-08 02:06:00,2023-05-10 21:06:00,27.0,Весна,Весна
812.78,698,52,7,B2C,Физическое лицо,Одежда,Мужская,Сочи,Санкт-Петербург,Розничный,2023-01-14 20:23:00,2023-01-17 00:23:00,3.5,Зима,Зима
812.9,462,12,7,B2C,Физическое лицо,Одежда,Женская,Москва,Сочи,Розничный,2023-11-28 11:10:00,2023-11-28 23:10:00,2.1,Осень,Осень
813.01,501,38,7,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Москва,Розничный,2023-03-11 01:51:00,2023-03-12 15:51:00,15.400000000000002,Весна,Весна
813.33,960,68,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Санкт-Петербург,Розничный,2023-09-28 21:03:00,2023-10-01 17:03:00,360.0,Осень,Осень
814.03,588,51,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Казань,Розничный,2023-09-01 17:16:00,2023-09-03 20:16:00,90.0,Осень,Осень
814.63,805,72,4,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Екатеринбург,Оптовый,2023-04-16 17:21:00,2023-04-19 17:21:00,20.0,Весна,Весна
815.06,501,7,1,B2C,Физическое лицо,Одежда,Мужская,Казань,Владивосток,Оптовый,2023-09-29 01:07:00,2023-09-29 08:07:00,0.3,Осень,Осень
815.14,531,62,1,B2B,Физическое лицо,Одежда,Мужская,Нижний Новгород,Владивосток,Розничный,2023-06-11 10:25:00,2023-06-14 00:25:00,0.3,Лето,Лето
815.29,766,21,9,B2B,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Санкт-Петербург,Розничный,2023-02-16 23:26:00,2023-02-17 20:26:00,630.0,Зима,Зима
815.96,989,53,4,B2B,Физическое лицо,Одежда,Мужская,Казань,Новосибирск,Оптовый,2023-09-18 18:27:00,2023-09-20 23:27:00,2.8,Осень,Осень
816.33,741,34,6,B2C,Физическое лицо,Одежда,Унисекс,Москва,Краснодар,Розничный,2023-08-26 07:41:00,2023-08-27 17:41:00,2.4000000000000004,Лето,Лето
816.45,455,30,4,B2C,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Краснодар,Розничный,2023-06-25 15:57:00,2023-06-26 21:57:00,8.8,Лето,Лето
816.88,649,32,4,B2C,Физическое лицо,Одежда,Мужская,Сочи,Казань,Розничный,2023-03-30 16:46:00,2023-04-01 00:46:00,2.8,Весна,Весна
817.95,762,44,9,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Казань,Казань,Оптовый,2023-12-14 07:07:00,2023-12-16 03:07:00,540.0,Зима,Зима
817.96,568,18,3,B2C,Физическое лицо,Электроника,Мобильные устройства,Сочи,Москва,Розничный,2023-09-03 04:44:00,2023-09-03 22:44:00,0.51,Осень,Осень
818.12,638,16,7,B2B,Физическое лицо,Одежда,Женская,Казань,Нижний Новгород,Розничный,2023-06-24 06:38:00,2023-06-24 22:38:00,2.31,Лето,Лето
818.23,574,13,10,B2C,Физическое лицо,Электроника,Мобильные устройства,Москва,Казань,Розничный,2023-01-14 20:08:00,2023-01-15 09:08:00,1.7000000000000002,Зима,Зима
818.26,703,34,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Краснодар,Розничный,2023-07-31 01:45:00,2023-08-01 11:45:00,87.5,Лето,Лето
818.67,680,28,9,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Москва,Оптовый,2023-11-14 15:59:00,2023-11-15 19:59:00,90.0,Осень,Осень
818.7,550,26,6,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Краснодар,Розничный,2023-11-20 06:20:00,2023-11-21 08:20:00,1.5,Осень,Осень
818.78,434,32,9,VIP,Физическое лицо,Одежда,Мужская,Москва,Новосибирск,Розничный,2023-01-16 16:21:00,2023-01-18 00:21:00,6.3,Зима,Зима
819.0,495,27,9,B2B,Физическое лицо,Бытовая техника,Крупная техника,Москва,Москва,Розничный,2023-11-24 00:38:00,2023-11-25 03:38:00,540.0,Осень,Осень
819.2,629,57,7,VIP,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Нижний Новгород,Розничный,2023-03-17 15:25:00,2023-03-20 00:25:00,0.091,Весна,Весна
819.49,675,19,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Нижний Новгород,Нижний Новгород,Розничный,2023-05-08 04:41:00,2023-05-08 23:41:00,60.0,Весна,Весна
819.72,709,71,2,B2C,Юридическое лицо,Одежда,Женская,Москва,Сочи,Розничный,2023-07-19 05:06:00,2023-07-22 04:06:00,0.66,Лето,Лето
819.92,650,63,3,B2B,Физическое лицо,Бытовая техника,Малая техника,Сочи,Краснодар,Розничный,2023-05-14 07:58:00,2023-05-16 22:58:00,52.5,Весна,Весна
82.65,127,21,9,B2C,Физическое лицо,Одежда,Женская,Казань,Москва,Оптовый,2023-10-15 23:26:00,2023-10-16 20:26:00,5.4,Осень,Осень
820.44,424,58,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Новосибирск,Розничный,2023-12-07 11:47:00,2023-12-09 21:47:00,81.0,Зима,Зима
820.58,873,3,4,B2B,Физическое лицо,Одежда,Женская,Казань,Владивосток,Оптовый,2023-03-20 19:44:00,2023-03-20 22:44:00,2.4,Весна,Весна
820.98,748,7,9,VIP,Физическое лицо,Электроника,Аксессуары,Казань,Владивосток,Оптовый,2023-10-16 18:50:00,2023-10-17 01:50:00,2.25,Осень,Осень
821.9,511,14,3,B2C,Физическое лицо,Электроника,Мобильные устройства,Москва,Новосибирск,Розничный,2023-07-15 11:59:00,2023-07-16 01:59:00,0.51,Лето,Лето
822.05,566,13,6,B2C,Физическое лицо,Одежда,Женская,Сочи,Калининград,Розничный,2023-02-10 17:19:00,2023-02-11 06:19:00,1.7999999999999998,Зима,Зима
822.21,547,67,10,B2C,Физическое лицо,Одежда,Женская,Москва,Сочи,Розничный,2023-05-04 06:27:00,2023-05-07 01:27:00,3.3000000000000003,Весна,Весна
822.53,420,41,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Сочи,Розничный,2023-06-06 09:46:00,2023-06-08 02:46:00,27.0,Лето,Лето
823.58,707,15,2,B2B,Физическое лицо,Спорттовары,Тренажеры,Новосибирск,Владивосток,Розничный,2023-02-16 05:26:00,2023-02-16 20:26:00,52.6,Зима,Зима
823.82,554,58,1,B2C,Юридическое лицо,Одежда,Унисекс,Нижний Новгород,Калининград,Розничный,2023-10-24 18:55:00,2023-10-27 04:55:00,0.18,Осень,Осень
824.15,585,3,6,B2B,Физическое лицо,Одежда,Женская,Казань,Новосибирск,Розничный,2023-01-15 06:27:00,2023-01-15 09:27:00,1.7999999999999998,Зима,Зима
824.55,591,34,8,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Краснодар,Оптовый,2023-06-10 13:39:00,2023-06-11 23:39:00,1.36,Лето,Лето
825.09,665,18,8,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Москва,Краснодар,Розничный,2023-03-07 07:41:00,2023-03-08 01:41:00,560.0,Весна,Весна
825.25,850,58,8,B2C,Физическое лицо,Одежда,Мужская,Москва,Нижний Новгород,Розничный,2023-01-03 13:58:00,2023-01-05 23:58:00,4.0,Зима,Зима
825.99,875,23,10,B2B,Физическое лицо,Спорттовары,Тренажеры,Казань,Казань,Оптовый,2023-04-24 18:37:00,2023-04-25 17:37:00,263.0,Весна,Весна
826.33,925,61,4,B2B,Физическое лицо,Бытовая техника,Малая техника,Москва,Москва,Розничный,2023-11-12 18:32:00,2023-11-15 07:32:00,14.0,Осень,Осень
826.51,843,37,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Санкт-Петербург,Розничный,2023-08-25 00:08:00,2023-08-26 13:08:00,18.3,Лето,Лето
826.67,780,42,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Екатеринбург,Оптовый,2023-11-23 06:44:00,2023-11-25 00:44:00,52.6,Осень,Осень
826.76,509,49,1,B2B,Физическое лицо,Одежда,Женская,Казань,Сочи,Розничный,2023-11-22 13:07:00,2023-11-24 14:07:00,0.3,Осень,Осень
827.0,538,39,6,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Сочи,Оптовый,2023-03-30 05:51:00,2023-03-31 20:51:00,18.3,Весна,Весна
827.01,648,38,6,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Новосибирск,Розничный,2023-12-10 08:14:00,2023-12-11 22:14:00,1.5,Зима,Зима
827.39,479,18,8,B2C,Физическое лицо,Одежда,Унисекс,Казань,Нижний Новгород,Оптовый,2023-08-30 09:21:00,2023-08-31 03:21:00,3.2,Лето,Лето
827.66,749,8,4,VIP,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Краснодар,Розничный,2023-06-27 00:44:00,2023-06-27 08:44:00,240.0,Лето,Лето
827.73,479,29,8,B2B,Физическое лицо,Одежда,Женская,Казань,Краснодар,Розничный,2023-12-28 11:03:00,2023-12-29 16:03:00,2.64,Зима,Зима
828.6,784,68,10,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Москва,Екатеринбург,Розничный,2023-08-30 10:26:00,2023-09-02 06:26:00,600.0,Лето,Осень
828.81,758,39,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Москва,Оптовый,2023-10-28 22:22:00,2023-10-30 13:22:00,24.4,Осень,Осень
828.88,684,59,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Новосибирск,Владивосток,Розничный,2023-03-06 13:24:00,2023-03-09 00:24:00,480.0,Весна,Весна
829.22,922,16,6,B2C,Физическое лицо,Электроника,Аксессуары,Новосибирск,Нижний Новгород,Розничный,2023-02-01 10:09:00,2023-02-02 02:09:00,1.5,Зима,Зима
829.8,475,16,6,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Екатеринбург,Оптовый,2023-06-22 12:02:00,2023-06-23 04:02:00,60.0,Лето,Лето
829.94,660,48,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Санкт-Петербург,Оптовый,2023-07-18 06:12:00,2023-07-20 06:12:00,5.88,Лето,Лето
83.21,146,37,7,B2C,Физическое лицо,Одежда,Женская,Москва,Калининград,Розничный,2023-10-11 12:09:00,2023-10-13 01:09:00,2.1,Осень,Осень
83.5,100,51,3,B2C,Юридическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Москва,Розничный,2023-08-15 16:07:00,2023-08-17 19:07:00,10.5,Лето,Лето
830.53,434,72,1,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Владивосток,Розничный,2023-01-16 19:55:00,2023-01-19 19:55:00,0.18,Зима,Зима
830.57,564,10,6,B2C,Юридическое лицо,Одежда,Женская,Казань,Краснодар,Розничный,2023-02-25 01:43:00,2023-02-25 11:43:00,3.6,Зима,Зима
830.8,899,2,4,B2B,Физическое лицо,Бытовая техника,Крупная техника,Нижний Новгород,Сочи,Розничный,2023-09-28 17:01:00,2023-09-28 19:01:00,280.0,Осень,Осень
831.31,615,61,7,B2C,Физическое лицо,Электроника,Мобильные устройства,Москва,Москва,Розничный,2023-10-05 10:58:00,2023-10-07 23:58:00,1.1900000000000002,Осень,Осень
831.66,462,45,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Владивосток,Розничный,2023-02-23 15:07:00,2023-02-25 12:07:00,52.6,Зима,Зима
832.47,676,5,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Новосибирск,Оптовый,2023-10-28 07:57:00,2023-10-28 12:57:00,72.0,Осень,Осень
832.85,692,65,3,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Казань,Казань,Оптовый,2023-09-04 22:04:00,2023-09-07 15:04:00,210.0,Осень,Осень
833.89,754,68,8,VIP,Физическое лицо,Электроника,Компьютеры,Москва,Сочи,Розничный,2023-09-02 11:14:00,2023-09-05 07:14:00,80.0,Осень,Осень
834.05,504,28,5,B2C,Физическое лицо,Одежда,Женская,Сочи,Калининград,Розничный,2023-12-28 08:28:00,2023-12-29 12:28:00,1.5,Зима,Зима
834.51,427,70,3,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Новосибирск,Розничный,2023-05-18 03:32:00,2023-05-21 01:32:00,0.09,Весна,Весна
835.42,554,8,8,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Владивосток,Розничный,2023-11-14 15:18:00,2023-11-14 23:18:00,3.2,Осень,Осень
835.9,545,57,2,VIP,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Санкт-Петербург,Розничный,2023-03-12 07:45:00,2023-03-14 16:45:00,1.0,Весна,Весна
835.93,771,39,2,B2C,Юридическое лицо,Электроника,Компьютеры,Москва,Калининград,Розничный,2023-09-01 20:38:00,2023-09-03 11:38:00,4.4,Осень,Осень
837.27,627,71,8,VIP,Физическое лицо,Одежда,Унисекс,Санкт-Петербург,Екатеринбург,Розничный,2023-05-23 06:14:00,2023-05-26 05:14:00,3.2,Весна,Весна
837.32,544,58,8,B2C,Физическое лицо,Одежда,Женская,Сочи,Нижний Новгород,Розничный,2023-04-21 02:58:00,2023-04-23 12:58:00,4.8,Весна,Весна
837.71,519,60,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Сочи,Москва,Розничный,2023-11-18 18:33:00,2023-11-21 06:33:00,73.0,Осень,Осень
838.07,525,9,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Нижний Новгород,Розничный,2023-05-15 16:03:00,2023-05-16 01:03:00,131.5,Весна,Весна
838.13,729,50,2,B2B,Физическое лицо,Бытовая техника,Крупная техника,Казань,Казань,Розничный,2023-03-17 00:53:00,2023-03-19 02:53:00,120.0,Весна,Весна
838.25,911,23,6,B2B,Юридическое лицо,Спорттовары,Тренажеры,Казань,Казань,Розничный,2023-06-21 03:24:00,2023-06-22 02:24:00,438.0,Лето,Лето
838.38,900,19,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Новосибирск,Калининград,Розничный,2023-03-28 17:06:00,2023-03-29 12:06:00,420.0,Весна,Весна
838.91,898,58,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Калининград,Розничный,2023-03-20 18:06:00,2023-03-23 04:06:00,122.5,Весна,Весна
839.0,665,20,7,B2B,Физическое лицо,Одежда,Мужская,Казань,Екатеринбург,Оптовый,2023-02-15 06:53:00,2023-02-16 02:53:00,4.9,Зима,Зима
839.27,833,9,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Нижний Новгород,Оптовый,2023-01-06 05:58:00,2023-01-06 14:58:00,175.0,Зима,Зима
84.32,80,22,5,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Новосибирск,Розничный,2023-08-28 23:44:00,2023-08-29 21:44:00,1.25,Лето,Лето
84.32,64,40,2,B2B,Юридическое лицо,Электроника,Компьютеры,Нижний Новгород,Нижний Новгород,Розничный,2023-01-27 06:13:00,2023-01-28 22:13:00,4.4,Зима,Зима
84.5,62,16,6,B2B,Физическое лицо,Бытовая техника,Крупная техника,Казань,Новосибирск,Розничный,2023-07-31 07:29:00,2023-07-31 23:29:00,420.0,Лето,Лето
840.95,597,5,3,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Краснодар,Оптовый,2023-09-28 22:12:00,2023-09-29 03:12:00,0.039,Осень,Осень
841.13,541,44,4,B2C,Физическое лицо,Одежда,Мужская,Новосибирск,Владивосток,Розничный,2023-11-16 23:17:00,2023-11-18 19:17:00,2.8,Осень,Осень
841.29,685,46,6,B2C,Юридическое лицо,Бытовая техника,Малая техника,Казань,Сочи,Оптовый,2023-04-03 08:45:00,2023-04-05 06:45:00,54.0,Весна,Весна
841.44,914,15,10,B2C,Юридическое лицо,Электроника,Аксессуары,Санкт-Петербург,Сочи,Розничный,2023-07-23 23:39:00,2023-07-24 14:39:00,0.13,Лето,Лето
841.45,906,24,4,B2C,Физическое лицо,Одежда,Женская,Новосибирск,Краснодар,Розничный,2023-10-17 22:00:00,2023-10-18 22:00:00,1.32,Осень,Осень
842.42,747,43,5,B2B,Физическое лицо,Одежда,Мужская,Казань,Екатеринбург,Оптовый,2023-01-29 14:50:00,2023-01-31 09:50:00,1.5,Зима,Зима
843.62,570,29,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Москва,Нижний Новгород,Розничный,2023-07-16 12:46:00,2023-07-17 17:46:00,560.0,Лето,Лето
843.87,837,19,1,B2C,Физическое лицо,Одежда,Мужская,Казань,Калининград,Оптовый,2023-08-11 16:21:00,2023-08-12 11:21:00,0.7,Лето,Лето
843.93,880,47,3,B2C,Физическое лицо,Одежда,Женская,Казань,Калининград,Оптовый,2023-12-28 00:36:00,2023-12-29 23:36:00,1.7999999999999998,Зима,Зима
844.21,672,6,4,B2C,Физическое лицо,Одежда,Унисекс,Москва,Владивосток,Розничный,2023-11-22 10:30:00,2023-11-22 16:30:00,1.6,Осень,Осень
844.75,820,6,9,B2C,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Новосибирск,Розничный,2023-03-02 10:27:00,2023-03-02 16:27:00,3.6,Весна,Весна
845.13,452,42,2,VIP,Физическое лицо,Одежда,Унисекс,Казань,Екатеринбург,Оптовый,2023-09-04 16:02:00,2023-09-06 10:02:00,0.8,Осень,Осень
845.41,805,32,7,B2C,Физическое лицо,Одежда,Женская,Казань,Новосибирск,Оптовый,2023-11-08 11:25:00,2023-11-09 19:25:00,2.1,Осень,Осень
845.47,958,39,7,B2C,Физическое лицо,Электроника,Мобильные устройства,Москва,Краснодар,Розничный,2023-11-07 22:42:00,2023-11-09 13:42:00,3.5,Осень,Осень
846.44,624,39,8,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Сочи,Оптовый,2023-09-06 17:40:00,2023-09-08 08:40:00,40.0,Осень,Осень
846.66,960,56,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Москва,Розничный,2023-06-08 00:28:00,2023-06-10 08:28:00,5.88,Лето,Лето
846.96,653,29,9,B2B,Юридическое лицо,Одежда,Мужская,Казань,Санкт-Петербург,Оптовый,2023-06-29 22:22:00,2023-07-01 03:22:00,4.5,Лето,Лето
847.15,555,47,1,B2B,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Владивосток,Розничный,2023-02-23 21:28:00,2023-02-25 20:28:00,17.5,Зима,Зима
847.49,475,2,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Калининград,Розничный,2023-07-24 01:47:00,2023-07-24 03:47:00,105.0,Лето,Лето
848.41,982,18,5,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Сочи,Оптовый,2023-04-03 17:41:00,2023-04-04 11:41:00,0.065,Весна,Весна
848.46,447,16,7,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Казань,Розничный,2023-11-19 08:26:00,2023-11-20 00:26:00,0.091,Осень,Осень
848.69,431,9,4,B2C,Физическое лицо,Бытовая техника,Крупная техника,Сочи,Москва,Розничный,2023-05-31 16:44:00,2023-06-01 01:44:00,280.0,Весна,Лето
849.03,545,3,8,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Владивосток,Оптовый,2023-01-19 00:06:00,2023-01-19 03:06:00,17.6,Зима,Зима
849.12,464,61,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Сочи,Казань,Розничный,2023-01-09 08:10:00,2023-01-11 21:10:00,60.0,Зима,Зима
85.5,51,9,6,VIP,Физическое лицо,Одежда,Женская,Санкт-Петербург,Сочи,Розничный,2023-01-09 01:39:00,2023-01-09 10:39:00,3.6,Зима,Зима
85.95,82,9,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Краснодар,Розничный,2023-04-01 18:31:00,2023-04-02 03:31:00,12.2,Весна,Весна
851.42,563,58,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Екатеринбург,Розничный,2023-07-19 17:33:00,2023-07-22 03:33:00,21.35,Лето,Лето
