cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,region_x,city_x,region_y,city_y,store_type,total_mass_kg,post_index,season
600.23,651,32,2,B2C,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,0.6,174443,Осень
600.75,400,33,9,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,45.0,46453,Весна
600.94,473,62,8,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,1.44,150456,Осень
601.01,924,17,2,B2C,Юридическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,0.026,128344,Осень
601.37,940,56,1,B2C,Юридическое лицо,Одежда,Унисекс,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,0.4,377906,Лето
601.83,428,25,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,90.0,451141,Осень
601.87,394,26,6,B2C,Физическое лицо,Одежда,Мужская,Южный,Сочи,Северо-Западный,Калининград,Розничный,1.8,459216,Зима
602.2,609,56,5,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,50.0,510091,Весна
602.24,312,44,10,B2C,Юридическое лицо,Одежда,Мужская,Южный,Сочи,Дальневосточный,Владивосток,Розничный,3.0,999323,Лето
602.58,461,37,6,B2B,Физическое лицо,Одежда,Мужская,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,4.199999999999999,137891,Лето
603.63,368,3,7,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Южный,Краснодар,Розничный,490.0,913709,Весна
603.63,586,11,7,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,2.8,230932,Лето
603.74,385,20,6,B2C,Физическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Центральный,Нижний Новгород,Розничный,13.2,626347,Лето
604.11,331,42,6,B2B,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,3.6,571473,Осень
604.41,307,53,3,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Южный,Сочи,Розничный,30.0,127424,Лето
604.74,501,7,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Москва,Оптовый,2.94,72287,Лето
605.29,410,38,10,B2B,Юридическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,2.5,160625,Весна
605.43,472,10,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Южный,Краснодар,Розничный,3.92,375091,Лето
606.2,354,58,1,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,73.0,980178,Зима
606.73,703,23,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Южный,Сочи,Оптовый,24.5,616963,Лето
606.77,503,2,8,B2C,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Дальневосточный,Владивосток,Розничный,2.0,803200,Зима
606.77,510,24,4,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Южный,Сочи,Розничный,1.6,911742,Весна
606.78,659,53,5,B2B,Физическое лицо,Одежда,Женская,Сибирский,Новосибирск,Южный,Сочи,Розничный,3.0,381473,Осень
607.18,951,18,6,VIP,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Центральный,Москва,Розничный,2.4,418764,Лето
607.21,614,17,8,B2C,Физическое лицо,Одежда,Женская,Южный,Сочи,Приволжский,Казань,Розничный,4.8,177704,Лето
608.34,386,33,6,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Центральный,Москва,Розничный,1.02,772775,Весна
608.7,431,14,3,B2C,Юридическое лицо,Одежда,Женская,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,1.8,951224,Весна
608.81,856,4,10,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,4.0,202587,Лето
608.95,938,19,10,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Дальневосточный,Владивосток,Розничный,0.3,351507,Лето
608.99,356,36,2,B2B,Юридическое лицо,Бытовая техника,Крупная техника,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,140.0,827222,Зима
609.19,552,3,2,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,0.34,867379,Осень
609.24,383,16,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,157.5,322255,Зима
609.4,395,64,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,14.0,721735,Весна
609.56,512,4,6,B2B,Юридическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,1.02,564835,Лето
609.59,767,7,6,B2C,Юридическое лицо,Спорттовары,Тренажеры,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,157.8,367560,Зима
609.74,452,26,3,VIP,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Уральский,Екатеринбург,Розничный,180.0,741789,Весна
609.96,484,13,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Южный,Краснодар,Розничный,480.0,486330,Весна
61.24,55,17,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Южный,Краснодар,Оптовый,9.8,254542,Лето
61.24,47,72,10,B2C,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Сибирский,Новосибирск,Розничный,263.0,750829,Зима
61.3,87,23,5,B2C,Юридическое лицо,Электроника,Аксессуары,Приволжский,Казань,Южный,Краснодар,Оптовый,0.065,703603,Лето
61.78,61,12,1,B2B,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,0.6,638627,Лето
610.78,435,4,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Южный,Краснодар,Розничный,219.0,34579,Осень
610.96,421,72,6,B2B,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,60.0,7110,Осень
611.03,786,9,8,VIP,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,140.0,632531,Лето
611.18,357,45,9,B2B,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Уральский,Екатеринбург,Розничный,1.62,479125,Весна
611.48,821,7,8,VIP,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Дальневосточный,Владивосток,Розничный,1.44,929141,Лето
611.63,496,44,10,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Приволжский,Казань,Розничный,6.0,399285,Лето
612.2,425,51,2,B2C,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,7.0,177105,Весна
613.21,594,4,10,VIP,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,22.0,632410,Зима
613.55,441,5,9,B2B,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Южный,Сочи,Розничный,90.0,143178,Осень
614.03,821,10,6,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Уральский,Екатеринбург,Розничный,1.5,23922,Весна
614.22,543,18,3,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Дальневосточный,Владивосток,Розничный,0.51,310151,Зима
614.3,980,46,8,VIP,Юридическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,2.4,849960,Весна
614.6,343,39,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Калининград,Розничный,27.45,714792,Осень
614.82,887,5,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Дальневосточный,Владивосток,Розничный,60.0,875949,Зима
615.36,823,26,10,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Дальневосточный,Владивосток,Розничный,1.7,797809,Весна
615.4,794,8,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Приволжский,Казань,Розничный,180.0,797427,Осень
615.53,335,24,10,B2B,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Приволжский,Казань,Розничный,0.13,863534,Зима
616.15,543,4,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Уральский,Екатеринбург,Розничный,35.0,10259,Осень
616.38,418,47,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Уральский,Екатеринбург,Розничный,70.0,646167,Осень
616.85,715,65,6,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,1.02,857734,Лето
617.49,324,13,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Уральский,Екатеринбург,Розничный,180.0,516019,Весна
617.59,475,51,4,B2B,Физическое лицо,Одежда,Мужская,Южный,Сочи,Дальневосточный,Владивосток,Розничный,2.8,947793,Осень
617.74,540,5,6,B2B,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,60.0,581062,Лето
617.81,593,46,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,0.98,496986,Зима
618.01,453,5,4,B2C,Физическое лицо,Одежда,Женская,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,1.32,344966,Осень
618.49,656,20,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,27.0,518666,Осень
618.82,876,19,4,VIP,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,3.92,723746,Осень
619.18,784,32,1,B2C,Юридическое лицо,Спорттовары,Тренажеры,Северо-Западный,Санкт-Петербург,Северо-Западный,Калининград,Розничный,26.3,657708,Лето
619.3,557,27,1,VIP,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,10.0,75789,Весна
619.47,704,3,4,B2C,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Уральский,Екатеринбург,Розничный,1.2,91291,Лето
619.57,350,58,8,B2C,Физическое лицо,Одежда,Мужская,Южный,Сочи,Сибирский,Новосибирск,Розничный,2.4,924346,Лето
619.7,450,24,1,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Уральский,Екатеринбург,Розничный,3.05,772322,Зима
62.2,45,9,4,B2C,Физическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Уральский,Екатеринбург,Розничный,1.6,367769,Осень
62.6,111,24,10,B2B,Юридическое лицо,Электроника,Компьютеры,Центральный,Москва,Южный,Сочи,Розничный,50.0,64653,Зима
62.83,109,3,3,B2B,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Дальневосточный,Владивосток,Розничный,9.149999999999999,665425,Весна
620.74,850,70,10,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Дальневосточный,Владивосток,Розничный,700.0,361180,Лето
621.06,832,29,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Южный,Сочи,Оптовый,70.0,608172,Зима
621.12,501,17,4,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Сибирский,Новосибирск,Розничный,2.4,138571,Весна
621.21,450,38,8,VIP,Юридическое лицо,Одежда,Унисекс,Центральный,Москва,Дальневосточный,Владивосток,Розничный,1.44,266906,Осень
621.37,710,27,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Центральный,Москва,Розничный,35.0,961551,Зима
621.43,451,60,6,B2B,Юридическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Северо-Западный,Санкт-Петербург,Розничный,1.5,29299,Зима
621.62,600,8,1,B2C,Юридическое лицо,Электроника,Компьютеры,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,5.0,472275,Зима
621.82,828,59,7,B2B,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Уральский,Екатеринбург,Розничный,2.31,142889,Весна
621.92,736,30,10,B2C,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Центральный,Нижний Новгород,Розничный,5.0,580480,Зима
622.23,338,13,9,B2C,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Приволжский,Казань,Оптовый,6.3,635522,Осень
622.41,560,4,6,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,30.0,890471,Лето
623.39,675,4,8,B2C,Юридическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Южный,Краснодар,Розничный,24.4,910547,Осень
623.56,352,62,2,B2C,Физическое лицо,Электроника,Мобильные устройства,Северо-Западный,Санкт-Петербург,Дальневосточный,Владивосток,Розничный,0.34,180425,Зима
623.64,568,46,6,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,1.5,681413,Зима
623.7,953,56,3,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,180.0,967430,Лето
623.83,563,44,5,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,11.0,179052,Зима
623.99,391,16,2,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Центральный,Москва,Розничный,1.4,627753,Осень
624.1,501,4,5,B2B,Физическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Сибирский,Новосибирск,Розничный,3.0,324780,Весна
624.58,551,57,6,B2B,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Приволжский,Казань,Оптовый,157.8,930693,Осень
624.61,426,22,10,B2B,Юридическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Южный,Краснодар,Розничный,600.0,916988,Осень
624.81,639,20,1,B2B,Физическое лицо,Спорттовары,Тренажеры,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,73.0,904246,Весна
624.98,667,61,7,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Приволжский,Казань,Розничный,2.8,569719,Осень
625.01,919,68,1,B2B,Юридическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Приволжский,Казань,Розничный,60.0,448104,Весна
625.21,480,58,1,VIP,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Южный,Краснодар,Оптовый,2.2,647956,Лето
625.27,431,45,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Сибирский,Новосибирск,Розничный,7.0,603415,Осень
626.43,838,25,1,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Сибирский,Новосибирск,Розничный,0.18,80325,Осень
626.97,318,26,9,VIP,Физическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Приволжский,Казань,Розничный,90.0,20104,Весна
627.13,870,12,10,B2C,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,6.0,262998,Осень
627.48,913,36,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Приволжский,Казань,Розничный,10.5,332269,Осень
627.54,879,24,4,B2C,Юридическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Южный,Сочи,Розничный,105.2,516079,Зима
627.68,320,54,4,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Северо-Западный,Калининград,Розничный,8.8,155320,Весна
627.86,648,30,4,B2C,Юридическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,2.4,390036,Весна
627.97,530,20,6,B2C,Физическое лицо,Одежда,Женская,Сибирский,Новосибирск,Южный,Сочи,Розничный,1.98,691671,Осень
628.07,507,53,7,B2C,Физическое лицо,Одежда,Унисекс,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,2.8,700093,Зима
628.15,463,42,7,B2C,Юридическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Дальневосточный,Владивосток,Розничный,1.19,525603,Зима
628.28,716,56,7,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,511.0,868043,Весна
628.46,326,39,7,B2B,Физическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Южный,Краснодар,Розничный,35.0,469581,Осень
628.57,593,68,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Центральный,Москва,Розничный,4.9,792744,Лето
628.74,844,44,4,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Сибирский,Новосибирск,Розничный,1.0,512742,Лето
628.8,670,50,9,B2B,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,157.5,171004,Зима
629.29,400,58,2,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,1.0,632706,Зима
629.75,347,2,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Северо-Западный,Калининград,Розничный,87.5,613129,Осень
63.61,46,43,3,B2B,Юридическое лицо,Одежда,Унисекс,Южный,Сочи,Южный,Краснодар,Розничный,0.54,931057,Зима
63.73,89,18,8,VIP,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Центральный,Москва,Розничный,140.0,897592,Лето
63.79,57,34,7,B2B,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Центральный,Москва,Розничный,0.21,550110,Зима
63.99,45,63,8,B2B,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Москва,Розничный,28.0,110972,Осень
630.32,918,50,7,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,1.75,847231,Лето
631.02,924,64,7,B2B,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,2.31,655482,Весна
631.03,875,33,10,B2C,Юридическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,22.0,24453,Лето
631.68,839,46,4,B2C,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Южный,Краснодар,Розничный,1.2,487857,Весна
631.73,358,5,5,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Приволжский,Казань,Розничный,300.0,873175,Осень
631.82,394,6,9,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,630.0,662865,Лето
631.82,564,46,6,B2C,Юридическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Северо-Западный,Санкт-Петербург,Розничный,157.8,713806,Лето
632.34,787,41,2,B2C,Физическое лицо,Одежда,Мужская,Южный,Сочи,Северо-Западный,Калининград,Розничный,1.0,81616,Зима
633.26,636,62,5,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Южный,Краснодар,Оптовый,2.0,473418,Зима
633.99,375,3,10,B2C,Юридическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Уральский,Екатеринбург,Розничный,22.0,662694,Лето
634.26,966,25,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Центральный,Москва,Розничный,5.88,996750,Зима
634.48,650,67,9,B2B,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Сибирский,Новосибирск,Розничный,2.7,100117,Весна
634.87,419,70,10,VIP,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Приволжский,Казань,Розничный,35.0,924011,Зима
634.98,813,68,4,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Дальневосточный,Владивосток,Розничный,2.4,506995,Весна
635.13,424,55,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Приволжский,Казань,Розничный,146.0,473800,Весна
635.18,484,57,4,B2B,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,40.0,539210,Весна
635.52,427,18,5,B2B,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Приволжский,Казань,Оптовый,87.5,756059,Осень
635.83,782,28,9,B2C,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Северо-Западный,Санкт-Петербург,Розничный,31.5,21292,Зима
635.83,813,25,4,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,0.72,152115,Осень
636.12,347,47,5,B2B,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,1.5,520495,Весна
636.2,597,45,6,B2B,Физическое лицо,Одежда,Мужская,Южный,Сочи,Центральный,Москва,Розничный,4.199999999999999,302288,Зима
636.48,437,70,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Северо-Западный,Санкт-Петербург,Розничный,7.0,52379,Лето
636.8,556,29,6,VIP,Юридическое лицо,Одежда,Унисекс,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,2.4,96766,Весна
636.85,419,63,2,VIP,Юридическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,0.34,816122,Зима
636.88,486,19,8,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Сибирский,Новосибирск,Северо-Западный,Санкт-Петербург,Розничный,480.0,265029,Весна
636.89,845,67,9,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Южный,Краснодар,Розничный,4.5,372158,Зима
637.26,672,19,6,B2C,Юридическое лицо,Спорттовары,Тренажеры,Центральный,Нижний Новгород,Южный,Сочи,Розничный,157.8,941755,Осень
637.64,569,62,6,VIP,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Приволжский,Казань,Розничный,420.0,883017,Зима
637.65,970,66,10,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,730.0,171647,Зима
637.66,487,32,6,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Нижний Новгород,Южный,Сочи,Розничный,3.0,95647,Весна
637.78,539,30,3,VIP,Физическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,180.0,463510,Лето
638.26,735,14,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,7.0,394460,Осень
638.89,565,68,6,B2C,Юридическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,30.0,915446,Зима
639.06,858,67,8,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Центральный,Москва,Оптовый,40.0,679848,Осень
639.1,420,61,4,VIP,Физическое лицо,Бытовая техника,Крупная техника,Сибирский,Новосибирск,Уральский,Екатеринбург,Розничный,240.0,511944,Зима
639.15,387,6,1,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Северо-Западный,Калининград,Розничный,0.013,608352,Весна
639.5,573,33,5,VIP,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Приволжский,Казань,Розничный,0.15,217050,Осень
64.21,51,12,7,B2B,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Южный,Сочи,Розничный,2.1,465296,Осень
64.68,76,21,1,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Северо-Западный,Калининград,Розничный,0.4,935537,Лето
64.7,78,17,9,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Южный,Сочи,Розничный,1.62,821683,Лето
64.89,120,23,6,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Южный,Сочи,Розничный,13.2,716298,Зима
640.38,485,56,3,VIP,Физическое лицо,Одежда,Женская,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,1.8,195935,Лето
640.97,609,18,8,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Уральский,Екатеринбург,Розничный,2.0,819160,Осень
641.02,523,47,5,VIP,Юридическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Приволжский,Казань,Розничный,300.0,272190,Осень
641.14,520,17,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Дальневосточный,Владивосток,Розничный,52.5,241950,Зима
641.33,742,29,5,B2C,Физическое лицо,Бытовая техника,Крупная техника,Сибирский,Новосибирск,Южный,Краснодар,Розничный,350.0,206876,Зима
641.47,875,52,5,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,0.8999999999999999,452802,Лето
641.56,453,1,3,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,1.8,979919,Осень
641.85,710,62,7,VIP,Физическое лицо,Одежда,Мужская,Южный,Сочи,Сибирский,Новосибирск,Розничный,4.899999999999999,740079,Осень
641.96,475,69,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Дальневосточный,Владивосток,Розничный,12.2,207761,Зима
642.27,673,54,8,B2B,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Уральский,Екатеринбург,Розничный,1.36,416133,Лето
642.4,668,29,5,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Северо-Западный,Калининград,Розничный,0.8500000000000001,148460,Лето
642.66,359,63,4,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Южный,Краснодар,Розничный,2.8,289233,Осень
643.38,392,9,3,B2C,Физическое лицо,Одежда,Женская,Южный,Сочи,Центральный,Москва,Розничный,0.99,496375,Лето
643.5,471,29,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Южный,Краснодар,Розничный,78.9,102881,Осень
643.53,453,69,4,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,20.0,274772,Лето
643.9,890,22,4,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,2.4,130713,Лето
644.08,802,46,2,B2C,Физическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,4.4,171257,Осень
644.59,372,40,10,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Южный,Краснодар,Оптовый,0.13,221539,Осень
644.91,403,48,7,B2C,Физическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Южный,Сочи,Розничный,511.0,98363,Зима
645.3,542,23,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Приволжский,Казань,Оптовый,600.0,50955,Лето
645.71,499,46,9,B2C,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,157.5,315350,Осень
645.82,883,33,4,B2C,Юридическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Центральный,Москва,Розничный,1.32,595196,Зима
646.05,630,63,4,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Уральский,Екатеринбург,Розничный,2.4,431334,Весна
646.53,881,57,5,B2C,Юридическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Южный,Краснодар,Оптовый,87.5,582310,Лето
