cost,distance,delivery_time_hours,quantity,departure_date,arrival_date,total_mass_kg,arrival_season,segment_B2C,segment_VIP,customer_type_Юридическое лицо,category_Одежда,category_Спорттовары,category_Электроника,sub_category_Женская,sub_category_Компьютеры,sub_category_Крупная техника,sub_category_Малая техника,sub_category_Мобильные устройства,sub_category_Мужская,sub_category_Тренажеры,sub_category_Унисекс,city_x_Москва,city_x_Нижний Новгород,city_x_Новосибирск,city_x_Санкт-Петербург,city_x_Сочи,city_y_Екатеринбург,city_y_Казань,city_y_Калининград,city_y_Краснодар,city_y_Москва,city_y_Нижний Новгород,city_y_Новосибирск,city_y_Санкт-Петербург,city_y_Сочи,store_type_Розничный,departure_season_Зима,departure_season_Лето,departure_season_Осень
191.51,345,47,5,2023-10-09 14:31:00,2023-10-11 13:31:00,2.0,Осень,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
312.45,286,44,9,2023-10-09 14:42:00,2023-10-11 10:42:00,19.8,Осень,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
274.32,228,72,5,2023-10-09 17:44:00,2023-10-12 17:44:00,45.0,Осень,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
1130.22,629,46,3,2023-10-09 18:54:00,2023-10-11 16:54:00,6.6000000000000005,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
489.56,310,5,10,2023-10-09 20:39:00,2023-10-10 01:39:00,1.7000000000000002,Осень,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
452.62,489,11,8,2023-10-09 23:34:00,2023-10-10 10:34:00,24.4,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
86.41,47,54,6,2023-10-10 07:14:00,2023-10-12 13:14:00,1.5,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
975.86,784,51,8,2023-10-10 11:00:00,2023-10-12 14:00:00,17.6,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
449.02,446,57,3,2023-10-10 13:57:00,2023-10-12 22:57:00,6.6000000000000005,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
528.33,303,5,8,2023-10-10 17:52:00,2023-10-10 22:52:00,40.0,Осень,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
391.52,673,13,7,2023-10-10 19:09:00,2023-10-11 08:09:00,2.1,Осень,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
74.8,109,17,2,2023-10-10 21:13:00,2023-10-11 14:13:00,0.5,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
740.15,607,72,8,2023-10-11 00:56:00,2023-10-14 00:56:00,4.0,Осень,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
380.77,513,59,2,2023-10-11 02:26:00,2023-10-13 13:26:00,120.0,Осень,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
824.53,583,44,9,2023-10-11 03:15:00,2023-10-12 23:15:00,0.27,Осень,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1062.18,896,34,7,2023-10-11 06:21:00,2023-10-12 16:21:00,6.859999999999999,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
424.49,597,58,5,2023-10-11 07:54:00,2023-10-13 17:54:00,11.0,Осень,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
270.25,392,51,3,2023-10-11 09:15:00,2023-10-13 12:15:00,10.5,Осень,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1253.47,631,34,3,2023-10-11 11:49:00,2023-10-12 21:49:00,6.6000000000000005,Осень,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
861.42,726,22,3,2023-10-11 15:10:00,2023-10-12 13:10:00,9.15,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
1217.64,612,35,7,2023-10-11 16:05:00,2023-10-13 03:05:00,2.8000000000000003,Осень,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
291.19,187,14,9,2023-10-11 16:13:00,2023-10-12 06:13:00,0.1169999999999999,Осень,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
361.47,717,4,2,2023-10-11 16:42:00,2023-10-11 20:42:00,0.8,Осень,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
336.98,177,31,1,2023-10-11 17:18:00,2023-10-13 00:18:00,0.3,Осень,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1315.88,791,15,4,2023-10-11 19:56:00,2023-10-12 10:56:00,105.2,Осень,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
426.79,803,16,7,2023-10-12 01:40:00,2023-10-12 17:40:00,0.091,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
941.28,593,56,10,2023-10-12 05:23:00,2023-10-14 13:23:00,1.7999999999999998,Осень,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
469.87,376,61,4,2023-10-12 14:27:00,2023-10-15 03:27:00,12.2,Осень,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
583.41,300,58,10,2023-10-12 15:13:00,2023-10-15 01:13:00,3.3000000000000003,Осень,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
77.99,44,33,4,2023-10-12 16:41:00,2023-10-14 01:41:00,3.92,Осень,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
723.32,698,39,6,2023-10-12 21:21:00,2023-10-14 12:21:00,1.7999999999999998,Осень,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
602.81,892,27,7,2023-10-12 23:51:00,2023-10-14 02:51:00,122.5,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
755.13,841,24,8,2023-10-13 00:30:00,2023-10-14 00:30:00,4.0,Осень,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
161.3,183,29,3,2023-10-13 00:48:00,2023-10-14 05:48:00,2.1,Осень,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
466.38,594,9,4,2023-10-13 04:25:00,2023-10-13 13:25:00,0.052,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
269.01,426,6,2,2023-10-13 05:29:00,2023-10-13 11:29:00,4.4,Осень,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
79.97,57,38,7,2023-10-13 07:55:00,2023-10-14 21:55:00,15.400000000000002,Осень,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
640.69,513,44,7,2023-10-13 09:37:00,2023-10-15 05:37:00,2.1,Осень,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
903.0,757,25,8,2023-10-13 10:09:00,2023-10-14 11:09:00,24.4,Осень,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
453.37,232,34,2,2023-10-13 12:09:00,2023-10-14 22:09:00,120.0,Осень,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
643.57,376,12,10,2023-10-13 14:28:00,2023-10-14 02:28:00,3.0,Осень,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
124.59,136,29,7,2023-10-13 16:26:00,2023-10-14 21:26:00,24.5,Осень,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
169.01,213,13,1,2023-10-13 17:48:00,2023-10-14 06:48:00,0.18,Осень,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
701.55,429,25,4,2023-10-13 21:25:00,2023-10-14 22:25:00,70.0,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1005.73,887,14,5,2023-10-14 01:32:00,2023-10-14 15:32:00,0.065,Осень,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
48.04,39,67,6,2023-10-14 06:37:00,2023-10-17 01:37:00,13.2,Осень,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
42.01,41,69,2,2023-10-14 10:48:00,2023-10-17 07:48:00,0.06,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
113.38,159,38,1,2023-10-14 17:15:00,2023-10-16 07:15:00,0.7,Осень,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
1427.07,928,33,9,2023-10-14 19:49:00,2023-10-16 04:49:00,5.4,Осень,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1506.3,822,4,4,2023-10-14 22:21:00,2023-10-15 02:21:00,1.2,Осень,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1757.91,880,9,1,2023-10-14 23:45:00,2023-10-15 08:45:00,10.0,Осень,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
77.33,137,53,3,2023-10-15 00:26:00,2023-10-17 05:26:00,0.99,Осень,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
446.05,336,14,9,2023-10-15 01:17:00,2023-10-15 15:17:00,2.7,Осень,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
469.26,750,71,3,2023-10-15 01:28:00,2023-10-18 00:28:00,52.5,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
1221.85,649,25,6,2023-10-15 01:41:00,2023-10-16 02:41:00,1.02,Осень,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
864.25,850,56,7,2023-10-15 05:04:00,2023-10-17 13:04:00,2.1,Осень,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
1554.15,938,26,3,2023-10-15 05:09:00,2023-10-16 07:09:00,15.0,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1625.44,921,6,5,2023-10-15 08:57:00,2023-10-15 14:57:00,1.25,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
431.3,810,65,4,2023-10-15 09:05:00,2023-10-18 02:05:00,70.0,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
394.46,250,55,5,2023-10-15 11:25:00,2023-10-17 18:25:00,3.0,Осень,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
948.43,527,54,7,2023-10-15 12:06:00,2023-10-17 18:06:00,2.8000000000000003,Осень,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
677.38,946,14,6,2023-10-15 12:41:00,2023-10-16 02:41:00,3.6,Осень,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1401.52,847,38,1,2023-10-15 16:04:00,2023-10-17 06:04:00,0.3,Осень,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
640.18,447,11,5,2023-10-15 16:30:00,2023-10-16 03:30:00,131.5,Осень,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
260.88,166,24,6,2023-10-15 17:35:00,2023-10-16 17:35:00,2.4000000000000004,Осень,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
280.44,176,42,4,2023-10-15 18:58:00,2023-10-17 12:58:00,0.72,Осень,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
534.08,890,2,10,2023-10-15 22:46:00,2023-10-16 00:46:00,35.0,Осень,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1447.03,958,47,2,2023-10-15 22:52:00,2023-10-17 21:52:00,0.36,Осень,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
105.02,164,62,4,2023-10-15 23:22:00,2023-10-18 13:22:00,0.72,Осень,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
1197.21,712,20,5,2023-10-16 03:29:00,2023-10-16 23:29:00,87.5,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1318.66,775,36,7,2023-10-16 06:27:00,2023-10-17 18:27:00,15.400000000000002,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
683.19,526,66,5,2023-10-16 13:42:00,2023-10-19 07:42:00,4.9,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
273.42,494,17,2,2023-10-16 17:37:00,2023-10-17 10:37:00,140.0,Осень,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
841.95,567,8,2,2023-10-16 20:32:00,2023-10-17 04:32:00,10.0,Осень,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
314.79,464,49,1,2023-10-16 20:39:00,2023-10-18 21:39:00,10.0,Осень,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
842.22,469,47,6,2023-10-16 21:47:00,2023-10-18 20:47:00,4.199999999999999,Осень,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
334.93,348,11,9,2023-10-16 23:12:00,2023-10-17 10:12:00,19.8,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1132.64,757,42,1,2023-10-17 00:02:00,2023-10-18 18:02:00,0.5,Осень,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1140.02,932,37,6,2023-10-17 08:53:00,2023-10-18 21:53:00,3.6,Осень,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
890.76,660,72,7,2023-10-17 09:17:00,2023-10-20 09:17:00,21.35,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
8.05,9,22,8,2023-10-17 12:16:00,2023-10-18 10:16:00,17.6,Осень,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
220.35,137,10,6,2023-10-17 15:11:00,2023-10-18 01:11:00,105.0,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1176.43,791,34,3,2023-10-17 21:23:00,2023-10-19 07:23:00,1.5,Осень,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
141.15,117,31,8,2023-10-18 01:45:00,2023-10-19 08:45:00,17.6,Осень,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1443.48,796,19,5,2023-10-18 06:12:00,2023-10-19 01:12:00,1.65,Осень,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1311.25,674,48,2,2023-10-18 07:51:00,2023-10-20 07:51:00,1.0,Осень,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
112.22,72,61,6,2023-10-18 08:13:00,2023-10-20 21:13:00,3.6,Осень,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
116.67,99,71,8,2023-10-18 11:17:00,2023-10-21 10:17:00,4.0,Осень,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
642.87,558,53,8,2023-10-18 13:09:00,2023-10-20 18:09:00,24.4,Осень,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
199.78,270,13,1,2023-10-18 16:13:00,2023-10-19 05:13:00,0.7,Осень,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
1806.96,925,59,2,2023-10-18 18:42:00,2023-10-21 05:42:00,120.0,Осень,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
800.83,512,14,8,2023-10-18 22:17:00,2023-10-19 12:17:00,5.6,Осень,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
551.28,425,54,1,2023-10-18 23:53:00,2023-10-21 05:53:00,60.0,Осень,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
323.07,204,17,9,2023-10-19 01:39:00,2023-10-19 18:39:00,19.8,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
141.45,207,45,3,2023-10-19 04:14:00,2023-10-21 01:14:00,0.8999999999999999,Осень,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
197.69,386,25,9,2023-10-19 05:35:00,2023-10-20 06:35:00,1.62,Осень,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1020.8,764,39,4,2023-10-19 14:40:00,2023-10-21 05:40:00,0.12,Осень,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True
538.37,826,62,6,2023-10-19 15:02:00,2023-10-22 05:02:00,60.0,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
359.87,182,7,4,2023-10-19 16:18:00,2023-10-19 23:18:00,1.32,Осень,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
66.58,84,31,10,2023-10-19 17:37:00,2023-10-21 00:37:00,0.13,Осень,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
58.57,31,28,3,2023-10-19 21:26:00,2023-10-21 01:26:00,0.75,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
770.75,870,42,7,2023-10-19 22:35:00,2023-10-21 16:35:00,0.21,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
236.4,342,6,6,2023-10-19 23:15:00,2023-10-20 05:15:00,1.02,Осень,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1058.93,611,41,5,2023-10-20 00:54:00,2023-10-21 17:54:00,0.8500000000000001,Осень,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
265.34,151,65,5,2023-10-20 01:36:00,2023-10-22 18:36:00,3.5,Осень,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
1175.32,661,32,5,2023-10-20 02:40:00,2023-10-21 10:40:00,131.5,Осень,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1495.74,938,1,1,2023-10-20 04:05:00,2023-10-20 05:05:00,60.0,Осень,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1161.15,845,3,9,2023-10-20 05:52:00,2023-10-20 08:52:00,0.27,Осень,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
689.84,688,34,9,2023-10-20 06:16:00,2023-10-21 16:16:00,27.45,Осень,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
540.66,427,64,7,2023-10-20 09:06:00,2023-10-23 01:06:00,0.091,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1333.45,899,26,6,2023-10-20 09:53:00,2023-10-21 11:53:00,1.5,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
111.5,144,34,4,2023-10-20 10:15:00,2023-10-21 20:15:00,2.4,Осень,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
577.61,664,59,1,2023-10-20 10:47:00,2023-10-22 21:47:00,60.0,Осень,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
1292.39,949,24,5,2023-10-20 11:59:00,2023-10-21 11:59:00,1.25,Осень,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
174.43,292,12,1,2023-10-20 12:08:00,2023-10-21 00:08:00,0.4,Осень,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
90.07,70,40,10,2023-10-20 14:47:00,2023-10-22 06:47:00,5.0,Осень,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
708.59,818,63,3,2023-10-20 17:00:00,2023-10-23 08:00:00,0.8999999999999999,Осень,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
600.11,870,72,6,2023-10-20 18:32:00,2023-10-23 18:32:00,1.7999999999999998,Осень,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
533.88,769,50,9,2023-10-20 20:46:00,2023-10-22 22:46:00,45.0,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
746.33,961,69,6,2023-10-20 21:31:00,2023-10-23 18:31:00,0.18,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
796.98,482,18,1,2023-10-20 22:42:00,2023-10-21 16:42:00,60.0,Осень,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
254.73,154,30,8,2023-10-21 03:19:00,2023-10-22 09:19:00,2.64,Осень,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
203.28,172,68,9,2023-10-21 04:44:00,2023-10-24 00:44:00,81.0,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
470.78,751,72,6,2023-10-21 05:12:00,2023-10-24 05:12:00,60.0,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
794.03,704,54,8,2023-10-21 09:07:00,2023-10-23 15:07:00,3.2,Осень,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
