sale_id,store_id,customer_id,product_id,sale_date,quantity,total_amount,channel
15544,6,3240,456,2023-08-08 17:53:00,7,77686,Онлайн
15545,2,1180,158,2023-01-22 17:59:00,5,151445,Оффлайн
15546,2,2239,489,2023-08-30 13:02:00,8,74744,Оффлайн
15547,4,2907,442,2023-11-04 16:53:00,10,369520,Оффлайн
15548,2,1803,40,2023-12-17 05:33:00,7,605388,Оффлайн
15549,7,1412,121,2023-05-30 06:14:00,4,253416,Оффлайн
15550,10,4619,359,2023-03-21 10:48:00,9,292806,Онлайн
15551,7,2317,184,2023-06-07 18:41:00,7,686273,Онлайн
15552,4,584,212,2023-07-02 05:22:00,6,220110,Онлайн
15553,5,13,599,2023-05-07 22:07:00,6,58962,Онлайн
15554,9,2141,161,2023-11-06 23:21:00,4,154136,Онлайн
15555,9,311,511,2023-04-10 02:13:00,6,16980,Онлайн
15556,4,3450,333,2023-02-04 09:46:00,9,342729,Оффлайн
15557,4,3914,747,2023-12-05 15:21:00,2,136666,Оффлайн
15558,6,4308,60,2023-05-17 07:49:00,2,49242,Онлайн
15559,8,3894,497,2023-11-19 13:08:00,2,19112,Оффлайн
15560,2,2685,150,2023-12-19 07:06:00,5,312825,Оффлайн
15561,1,3395,636,2023-08-20 05:27:00,6,40128,Оффлайн
15562,7,3720,485,2023-04-06 10:58:00,9,32112,Оффлайн
15563,1,4094,765,2023-07-21 00:52:00,2,106628,Оффлайн
15564,5,3987,318,2023-07-25 22:06:00,2,60328,Оффлайн
15565,4,3652,238,2023-01-01 17:07:00,1,56898,Оффлайн
15566,5,4185,109,2023-06-02 21:21:00,3,120021,Оффлайн
15567,5,1805,62,2023-06-05 20:53:00,9,276570,Оффлайн
15568,5,1368,361,2023-03-02 20:54:00,6,179568,Онлайн
15569,5,1091,635,2023-09-29 11:20:00,2,13766,Онлайн
15570,3,3760,476,2023-01-26 20:48:00,9,104292,Онлайн
15571,7,1491,11,2023-04-10 00:25:00,2,113132,Оффлайн
15572,5,3775,203,2023-06-01 15:05:00,1,96951,Оффлайн
15573,10,933,738,2023-08-26 17:29:00,1,98702,Онлайн
15574,4,1421,410,2023-11-17 14:06:00,4,101776,Онлайн
15575,1,511,563,2023-02-15 18:19:00,3,26853,Оффлайн
15576,4,1031,765,2023-02-09 01:03:00,4,213256,Оффлайн
15577,10,1367,18,2023-07-17 13:58:00,1,59735,Оффлайн
15578,9,3235,771,2023-04-18 04:35:00,8,707432,Онлайн
15579,2,4913,128,2023-06-29 18:17:00,6,589554,Оффлайн
15580,7,2065,151,2023-02-01 12:36:00,6,106110,Оффлайн
15581,10,1416,529,2023-11-29 22:37:00,10,26690,Онлайн
15582,5,556,161,2023-06-19 05:48:00,5,192670,Онлайн
15583,10,1978,777,2023-08-31 22:20:00,1,85403,Онлайн
15584,4,59,228,2023-02-22 12:51:00,2,39724,Оффлайн
15585,4,1082,24,2023-04-11 20:43:00,7,99449,Оффлайн
15586,3,2817,266,2023-05-23 07:48:00,2,53404,Оффлайн
15587,3,613,437,2023-03-26 07:00:00,1,35455,Онлайн
15588,6,1957,605,2023-01-04 00:19:00,6,9252,Онлайн
15589,2,594,369,2023-01-23 16:48:00,3,68661,Онлайн
15590,5,2779,316,2023-06-10 00:55:00,10,321600,Оффлайн
15591,10,3216,253,2023-09-20 17:47:00,9,322623,Онлайн
15592,8,2709,209,2023-02-04 02:18:00,10,456970,Оффлайн
15593,8,721,470,2023-04-12 22:32:00,7,123347,Оффлайн
15594,2,4774,550,2023-07-28 17:16:00,5,22365,Оффлайн
15595,1,2575,640,2023-02-03 21:49:00,3,18624,Онлайн
15596,2,4078,564,2023-11-01 02:30:00,1,2942,Оффлайн
15597,1,4005,567,2023-03-17 04:40:00,2,6798,Оффлайн
15598,7,462,654,2023-10-05 18:19:00,3,13350,Оффлайн
15599,8,1785,614,2023-01-02 06:09:00,1,6772,Онлайн
15600,1,3622,106,2023-04-19 21:36:00,1,87128,Онлайн
15601,6,3145,780,2023-11-16 03:21:00,5,466615,Онлайн
15602,2,1640,55,2023-06-30 19:19:00,3,128859,Онлайн
15603,7,485,653,2023-10-27 22:35:00,2,11000,Онлайн
15604,8,4336,193,2023-03-14 03:02:00,6,334470,Оффлайн
15605,8,3560,369,2023-01-07 02:11:00,5,114435,Оффлайн
15606,10,2174,508,2023-03-19 22:57:00,4,9944,Оффлайн
15607,8,3587,123,2023-01-04 22:09:00,6,136224,Оффлайн
15608,6,2848,40,2023-09-08 07:57:00,3,259452,Онлайн
15609,4,2180,161,2023-11-02 03:28:00,2,77068,Онлайн
15610,5,3445,207,2023-05-08 23:11:00,1,24029,Оффлайн
15611,2,1831,207,2023-06-19 09:00:00,10,240290,Онлайн
15612,4,257,644,2023-05-24 07:57:00,7,29575,Оффлайн
15613,4,2775,690,2023-10-21 03:17:00,9,33660,Онлайн
15614,6,1731,575,2023-04-21 00:25:00,7,16415,Оффлайн
15615,7,3983,341,2023-07-23 21:36:00,4,82716,Онлайн
15616,10,1178,48,2023-01-14 23:40:00,10,300330,Онлайн
15617,6,1411,174,2023-05-07 16:43:00,8,687040,Оффлайн
15618,10,2223,225,2023-11-25 10:26:00,8,668152,Оффлайн
15619,9,1466,719,2023-02-11 07:17:00,3,154920,Онлайн
15620,7,3585,120,2023-04-29 06:17:00,5,359965,Онлайн
15621,10,3787,481,2023-01-11 22:16:00,8,47416,Онлайн
15622,8,1081,743,2023-06-07 05:31:00,3,278760,Онлайн
15623,3,1625,519,2023-06-27 02:47:00,4,21168,Оффлайн
15624,4,4298,87,2023-05-26 03:18:00,10,820630,Онлайн
15625,1,2335,766,2023-08-06 03:41:00,2,131924,Онлайн
15626,3,596,418,2023-03-18 16:16:00,3,99222,Оффлайн
15627,10,2684,276,2023-07-30 20:05:00,10,216930,Оффлайн
15628,4,383,599,2023-03-30 07:49:00,3,29481,Оффлайн
15629,4,1253,771,2023-09-30 13:09:00,6,530574,Онлайн
15630,3,1959,272,2023-04-09 14:30:00,3,76671,Оффлайн
15631,9,2241,414,2023-07-22 21:38:00,1,20915,Оффлайн
15632,7,2690,30,2023-07-05 11:38:00,1,95909,Оффлайн
15633,9,3860,429,2023-12-04 16:13:00,2,45400,Онлайн
15634,6,2075,648,2023-04-21 08:19:00,7,16933,Оффлайн
15635,2,4254,602,2023-04-21 01:58:00,8,66384,Оффлайн
15636,10,3811,231,2023-11-01 16:53:00,3,259050,Онлайн
15637,2,2483,18,2023-11-07 15:49:00,7,418145,Онлайн
15638,4,4593,467,2023-03-16 14:32:00,9,225846,Онлайн
15639,6,4894,166,2023-02-04 20:11:00,3,238845,Оффлайн
15640,5,823,571,2023-11-15 18:22:00,2,9146,Онлайн
15641,10,1668,501,2023-08-03 05:38:00,5,27830,Оффлайн
15642,6,3988,498,2023-03-14 00:23:00,3,7134,Онлайн
15643,1,4960,132,2023-04-13 01:27:00,6,255546,Оффлайн
15644,9,996,749,2023-02-22 04:35:00,8,761904,Оффлайн
15645,4,579,439,2023-04-17 06:42:00,5,135230,Онлайн
15646,1,2386,136,2023-11-30 17:49:00,1,65296,Онлайн
15647,3,2690,496,2023-04-11 13:51:00,1,8065,Оффлайн
15648,7,4733,727,2023-10-16 09:31:00,5,383790,Онлайн
15649,5,3748,341,2023-03-03 08:11:00,6,124074,Оффлайн
15650,8,1660,146,2023-12-21 23:34:00,3,95394,Оффлайн
15651,10,2907,520,2023-02-20 17:50:00,10,61320,Онлайн
15652,4,2983,737,2023-05-31 10:29:00,7,657580,Онлайн
15653,2,2276,185,2023-03-28 18:27:00,3,283821,Оффлайн
15654,1,3336,392,2023-10-15 22:55:00,5,51835,Оффлайн
15655,8,3445,610,2023-11-23 00:30:00,3,28305,Онлайн
15656,3,3863,10,2023-08-29 13:52:00,10,585200,Оффлайн
15657,1,2178,20,2023-11-16 01:22:00,4,332000,Онлайн
15658,3,3681,196,2023-05-15 08:50:00,4,189412,Онлайн
15659,7,2679,514,2023-11-26 19:29:00,5,20320,Онлайн
15660,8,1846,110,2023-07-21 07:56:00,10,141170,Оффлайн
15661,7,543,93,2023-11-14 01:30:00,1,36365,Онлайн
15662,4,1755,416,2023-11-16 14:59:00,5,38455,Онлайн
15663,2,2569,693,2023-08-28 07:15:00,10,20460,Оффлайн
15664,4,4463,557,2023-04-22 10:07:00,1,3213,Онлайн
15665,7,3801,271,2023-10-25 06:42:00,4,133916,Онлайн
15666,9,1972,140,2023-09-24 13:44:00,9,178920,Онлайн
15667,7,3999,417,2023-12-08 18:33:00,6,239478,Онлайн
15668,8,3258,413,2023-05-11 22:24:00,10,99800,Онлайн
15669,4,1034,401,2023-07-21 12:46:00,7,92904,Онлайн
15670,1,650,105,2023-10-26 02:43:00,9,743427,Онлайн
15671,1,3127,638,2023-01-22 18:07:00,9,18792,Онлайн
15672,5,1133,545,2023-09-02 07:40:00,3,5517,Онлайн
15673,4,355,299,2023-09-23 18:49:00,6,156708,Онлайн
15674,3,3322,678,2023-05-20 20:58:00,2,14762,Оффлайн
15675,3,1061,440,2023-12-21 06:17:00,9,336546,Оффлайн
15676,5,2554,563,2023-01-17 14:43:00,2,17902,Оффлайн
15677,10,1355,8,2023-09-07 10:18:00,6,559920,Онлайн
15678,5,3313,226,2023-09-06 20:46:00,6,67602,Оффлайн
15679,8,1945,659,2023-09-15 21:27:00,9,86877,Онлайн
15680,6,656,589,2023-05-31 15:31:00,10,40220,Онлайн
15681,6,3824,757,2024-01-01 01:05:00,4,294024,Оффлайн
15682,7,3759,85,2023-10-23 14:43:00,9,241452,Оффлайн
15683,10,1962,445,2023-02-06 18:56:00,2,54608,Онлайн
15684,5,810,416,2023-11-15 05:04:00,2,15382,Оффлайн
15685,2,3896,194,2023-01-29 23:20:00,10,190160,Оффлайн
15686,7,2851,594,2023-07-19 12:37:00,7,64652,Онлайн
15687,10,765,15,2023-05-13 21:30:00,10,800100,Оффлайн
15688,10,1420,369,2023-12-09 18:12:00,9,205983,Онлайн
15689,4,4112,251,2023-07-20 19:17:00,9,277794,Онлайн
15690,5,1584,174,2023-04-26 21:15:00,6,515280,Онлайн
15691,2,454,498,2023-10-29 21:22:00,5,11890,Онлайн
15692,10,1764,278,2023-11-20 21:01:00,6,30660,Оффлайн
15693,10,2867,175,2023-06-19 07:01:00,5,439620,Онлайн
15694,3,2486,672,2023-02-25 09:46:00,4,22388,Онлайн
15695,1,3874,222,2023-12-19 13:47:00,7,310345,Оффлайн
15696,5,2043,87,2023-02-28 17:56:00,10,820630,Оффлайн
15697,9,4238,629,2023-01-13 06:25:00,5,20145,Онлайн
15698,7,4411,779,2023-03-13 18:34:00,2,114408,Оффлайн
15699,2,2636,176,2023-09-17 15:58:00,9,820647,Онлайн
15700,4,785,729,2023-04-19 05:24:00,3,157314,Онлайн
15701,9,1011,657,2023-01-10 00:14:00,9,25137,Оффлайн
15702,6,2401,266,2023-09-18 19:17:00,8,213616,Онлайн
15703,2,1131,701,2023-10-17 03:53:00,6,58326,Оффлайн
15704,5,2203,700,2023-02-21 10:42:00,3,22482,Онлайн
15705,3,4758,407,2023-10-29 16:48:00,4,50024,Оффлайн
15706,2,3330,506,2023-12-24 04:13:00,1,8525,Онлайн
15707,6,3286,305,2023-11-21 14:09:00,7,73899,Онлайн
15708,10,4781,581,2023-09-04 13:05:00,3,5916,Оффлайн
15709,9,1060,588,2023-03-07 01:19:00,5,45300,Онлайн
15710,10,3462,522,2023-06-20 12:34:00,3,7998,Онлайн
15711,8,1757,210,2023-08-30 04:30:00,10,469300,Оффлайн
15712,3,3193,707,2023-10-20 22:39:00,5,45865,Онлайн
15713,6,923,309,2023-03-03 22:33:00,10,203920,Онлайн
15714,7,2681,340,2023-07-17 13:11:00,10,391630,Онлайн
15715,2,4793,20,2023-12-28 20:24:00,8,664000,Оффлайн
15716,8,4584,553,2023-01-29 16:41:00,7,64400,Оффлайн
15717,1,794,247,2023-07-29 23:02:00,1,13248,Онлайн
15718,5,898,553,2023-04-02 18:21:00,8,73600,Онлайн
15719,7,2193,656,2023-04-25 09:37:00,4,17472,Оффлайн
15720,4,4723,702,2023-07-11 06:17:00,2,8390,Оффлайн
15721,6,2633,85,2023-07-19 01:30:00,10,268280,Оффлайн
15722,10,1185,194,2023-07-21 15:38:00,10,190160,Онлайн
15723,9,376,262,2023-08-03 23:35:00,10,95490,Онлайн
15724,7,799,424,2023-11-04 11:11:00,1,33411,Оффлайн
15725,3,2738,523,2023-07-12 22:58:00,4,23336,Оффлайн
15726,10,2089,475,2023-09-09 14:29:00,5,115600,Онлайн
15727,1,2806,595,2023-06-27 09:48:00,7,38451,Онлайн
15728,1,4477,46,2023-11-17 06:19:00,5,80875,Онлайн
15729,1,1600,103,2023-11-10 01:05:00,3,38271,Онлайн
15730,3,3803,523,2023-04-02 18:04:00,5,29170,Онлайн
15731,6,1607,400,2023-10-22 08:09:00,1,14986,Оффлайн
15732,6,2923,303,2023-05-13 16:03:00,2,77000,Оффлайн
15733,8,327,674,2023-07-04 19:29:00,3,14289,Онлайн
15734,9,2383,406,2023-06-27 12:20:00,3,47988,Онлайн
15735,9,3928,479,2023-08-22 02:38:00,3,85950,Оффлайн
15736,2,850,485,2023-11-19 17:01:00,8,28544,Оффлайн
15737,5,3423,513,2023-01-19 20:03:00,10,43470,Оффлайн
15738,8,1119,285,2023-08-23 00:32:00,4,52668,Онлайн
15739,1,3125,500,2023-09-24 16:45:00,9,58302,Онлайн
15740,7,2760,319,2023-08-08 18:51:00,8,299192,Онлайн
15741,10,4021,109,2023-04-12 16:08:00,9,360063,Оффлайн
15742,9,3962,458,2023-09-18 21:39:00,10,195220,Онлайн
15743,4,1086,348,2023-12-17 14:09:00,4,41120,Оффлайн
15744,3,909,756,2023-04-04 17:47:00,9,830331,Онлайн
15745,10,3789,320,2023-07-02 03:12:00,7,146923,Онлайн
15746,7,91,248,2023-09-16 15:06:00,1,53540,Онлайн
15747,9,1513,65,2023-04-02 06:54:00,10,765420,Оффлайн
15748,5,3055,69,2023-08-20 00:17:00,4,359272,Онлайн
15749,10,4387,710,2023-04-17 09:22:00,6,44952,Онлайн
15750,2,4027,260,2023-07-28 06:33:00,9,238608,Онлайн
15751,2,355,106,2023-04-02 16:39:00,10,871280,Оффлайн
15752,9,728,197,2023-12-14 23:07:00,1,67433,Оффлайн
15753,1,4425,522,2023-08-26 10:16:00,10,26660,Онлайн
15754,5,1332,176,2023-03-01 02:48:00,9,820647,Онлайн
15755,6,798,618,2023-11-12 17:05:00,7,15505,Оффлайн
15756,3,4807,741,2023-12-17 00:46:00,9,878562,Онлайн
15757,7,4370,612,2023-03-02 04:32:00,2,15360,Оффлайн
15758,7,2089,406,2023-09-05 03:17:00,4,63984,Оффлайн
15759,8,2116,709,2023-01-17 03:50:00,2,16022,Оффлайн
15760,10,3726,288,2023-11-20 09:01:00,4,127056,Онлайн
15761,3,4542,309,2023-06-24 19:27:00,10,203920,Онлайн
15762,6,3117,545,2023-02-01 14:02:00,6,11034,Оффлайн
15763,8,4826,414,2023-04-15 00:39:00,7,146405,Онлайн
15764,9,4717,541,2023-09-09 14:05:00,9,61020,Оффлайн
15765,4,4842,187,2023-10-27 16:26:00,9,462969,Онлайн
15766,4,717,160,2023-01-31 03:28:00,8,391120,Оффлайн
15767,10,4972,333,2023-04-01 12:03:00,10,380810,Оффлайн
15768,5,1725,227,2023-11-15 04:56:00,8,197304,Оффлайн
15769,8,1424,650,2023-07-09 07:30:00,10,73730,Оффлайн
15770,2,3665,575,2023-11-27 12:39:00,7,16415,Онлайн
15771,5,2716,539,2023-07-22 22:03:00,7,60704,Онлайн
15772,2,2047,630,2023-10-15 00:19:00,2,5450,Оффлайн
15773,6,2958,377,2023-11-12 20:23:00,9,60903,Онлайн
15774,5,93,704,2023-01-22 07:14:00,6,56364,Онлайн
15775,2,2351,101,2023-01-14 06:28:00,7,276157,Оффлайн
15776,3,1014,502,2023-01-21 01:11:00,9,74862,Оффлайн
15777,9,637,616,2023-06-17 01:13:00,9,69966,Оффлайн
15778,7,2643,440,2023-12-14 14:49:00,2,74788,Онлайн
15779,7,663,387,2023-08-03 16:41:00,10,347990,Оффлайн
15780,8,4700,133,2023-04-10 02:29:00,4,140448,Оффлайн
15781,9,4567,223,2023-08-18 04:15:00,2,135824,Онлайн
15782,7,2442,464,2023-12-11 03:45:00,1,26678,Оффлайн
15783,2,1214,112,2023-06-30 18:29:00,6,464346,Онлайн
15784,2,3775,462,2023-05-08 00:06:00,3,108045,Онлайн
15785,6,2765,678,2023-09-13 07:01:00,9,66429,Онлайн
15786,2,3532,330,2023-07-12 06:18:00,9,319050,Онлайн
15787,10,1193,89,2023-02-12 00:48:00,6,268446,Онлайн
15788,8,2887,513,2023-03-10 14:48:00,3,13041,Оффлайн
15789,4,1071,459,2023-11-28 14:50:00,8,167560,Онлайн
15790,4,1300,302,2023-08-10 02:54:00,10,190050,Оффлайн
15791,9,233,176,2023-09-30 22:19:00,4,364732,Оффлайн
15792,1,2543,752,2023-02-27 22:10:00,8,633144,Онлайн
15793,9,4301,532,2023-06-29 17:22:00,9,56052,Онлайн
15794,10,1592,270,2023-05-29 06:19:00,9,67563,Онлайн
15795,1,2161,500,2023-03-15 16:58:00,1,6478,Оффлайн
15796,7,2958,528,2023-08-18 12:59:00,3,17556,Онлайн
15797,5,4171,32,2023-07-17 05:15:00,10,942590,Онлайн
15798,5,1234,197,2023-07-29 22:06:00,4,269732,Оффлайн
15799,9,228,307,2023-01-02 04:19:00,9,349020,Оффлайн
15800,7,2466,476,2023-06-12 05:21:00,7,81116,Оффлайн
15801,7,4811,197,2023-12-21 20:03:00,9,606897,Онлайн
15802,6,1660,712,2023-07-20 22:53:00,4,23328,Оффлайн
15803,2,187,604,2023-09-03 04:50:00,10,98180,Онлайн
15804,9,3422,638,2023-01-23 11:19:00,2,4176,Онлайн
15805,1,2044,197,2023-08-28 23:54:00,3,202299,Онлайн
15806,10,1429,741,2023-11-11 03:11:00,8,780944,Онлайн
15807,2,644,118,2023-07-24 09:14:00,2,171050,Оффлайн
15808,3,3206,40,2023-11-14 10:59:00,9,778356,Онлайн
15809,5,2507,502,2023-01-31 13:33:00,5,41590,Онлайн
15810,1,2403,96,2023-12-17 02:51:00,7,666260,Онлайн
15811,4,4358,467,2023-03-26 20:03:00,2,50188,Онлайн
15812,7,493,479,2023-03-16 03:48:00,3,85950,Оффлайн
15813,7,3810,411,2023-10-04 09:50:00,8,247960,Онлайн
15814,1,4131,346,2023-05-02 16:29:00,5,114035,Оффлайн
15815,3,1330,563,2023-09-17 18:57:00,4,35804,Оффлайн
15816,8,4075,685,2023-10-20 16:00:00,3,28914,Онлайн
15817,10,2964,547,2023-06-22 01:36:00,2,8740,Онлайн
15818,6,3428,595,2023-07-11 21:58:00,8,43944,Онлайн
15819,2,2496,497,2023-04-21 15:44:00,5,47780,Онлайн
15820,6,453,501,2023-02-24 09:50:00,2,11132,Оффлайн
15821,6,3187,312,2023-08-29 00:36:00,10,146560,Оффлайн
15822,2,4649,157,2023-03-09 03:03:00,5,327220,Оффлайн
15823,7,4497,164,2023-01-03 10:39:00,9,149148,Онлайн
15824,4,4997,766,2023-07-27 03:07:00,1,65962,Оффлайн
15825,10,4809,80,2023-05-29 23:58:00,8,140736,Оффлайн
15826,3,3695,122,2023-12-09 22:51:00,2,69914,Оффлайн
15827,8,4989,260,2023-10-21 08:12:00,5,132560,Онлайн
15828,4,4349,652,2023-06-27 01:05:00,4,15540,Оффлайн
15829,1,4375,691,2023-09-14 03:53:00,10,21450,Оффлайн
15830,10,1737,655,2023-12-13 21:23:00,8,34280,Оффлайн
15831,9,4033,338,2023-05-12 22:44:00,6,131916,Онлайн
15832,6,1223,149,2023-04-23 10:23:00,9,342144,Оффлайн
15833,8,3324,144,2023-03-06 18:51:00,6,572862,Оффлайн
15834,1,2373,307,2023-01-02 11:52:00,6,232680,Онлайн
15835,7,2775,283,2023-05-24 02:06:00,1,26639,Оффлайн
15836,1,1886,227,2023-11-26 02:20:00,5,123315,Онлайн
15837,7,1969,284,2023-11-10 18:10:00,3,76716,Онлайн
15838,8,1614,612,2023-05-29 13:25:00,3,23040,Оффлайн
15839,2,154,772,2023-03-23 11:46:00,5,320760,Онлайн
15840,7,945,771,2023-06-30 08:50:00,6,530574,Оффлайн
15841,3,2880,357,2023-08-21 05:27:00,4,128992,Оффлайн
15842,5,3942,109,2023-09-23 23:23:00,6,240042,Онлайн
15843,5,3672,642,2023-01-25 04:15:00,1,8610,Оффлайн
15844,4,4561,641,2023-03-23 19:58:00,7,36589,Оффлайн
15845,2,3609,91,2023-10-03 05:34:00,7,264320,Оффлайн
15846,7,3736,589,2023-02-10 18:32:00,3,12066,Оффлайн
15847,4,4825,16,2023-11-16 00:17:00,1,42087,Оффлайн
15848,4,2812,221,2023-03-07 01:36:00,5,467535,Онлайн
15849,3,4991,350,2023-05-25 03:00:00,3,44652,Онлайн
15850,1,4935,190,2023-01-09 03:50:00,4,78408,Онлайн
15851,2,3296,235,2023-02-26 02:15:00,3,46446,Оффлайн
15852,5,1765,584,2023-05-04 07:38:00,9,15516,Оффлайн
15853,7,1668,636,2023-09-21 09:37:00,7,46816,Оффлайн
15854,4,2392,29,2023-08-02 16:25:00,8,409960,Онлайн
15855,2,892,710,2023-05-22 23:32:00,2,14984,Оффлайн
15856,4,4836,155,2023-12-17 07:57:00,10,696380,Онлайн
15857,4,104,306,2023-04-04 05:57:00,2,47196,Онлайн
15858,6,639,543,2023-05-11 06:44:00,7,13461,Онлайн
15859,9,1034,610,2023-06-12 13:36:00,1,9435,Оффлайн
15860,9,1112,365,2023-05-02 13:50:00,5,152790,Оффлайн
15861,1,184,536,2023-05-12 23:48:00,7,56658,Оффлайн
15862,6,4554,498,2023-06-04 04:41:00,2,4756,Онлайн
15863,1,350,604,2023-01-08 13:28:00,1,9818,Онлайн
15864,3,3841,461,2023-07-04 06:40:00,1,29184,Онлайн
15865,7,2133,381,2023-03-29 13:49:00,2,27786,Оффлайн
15866,3,4213,412,2023-02-18 20:35:00,8,143976,Онлайн
15867,2,1030,82,2023-01-17 08:01:00,5,101610,Оффлайн
15868,9,101,34,2023-08-08 08:48:00,7,201082,Онлайн
15869,6,3831,451,2023-09-30 18:35:00,10,370190,Онлайн
15870,5,980,583,2023-03-14 16:19:00,1,4094,Онлайн
15871,1,1695,389,2023-06-07 23:16:00,10,298460,Оффлайн
15872,9,3482,625,2023-10-20 01:44:00,6,41634,Оффлайн
15873,9,4724,339,2023-11-25 07:20:00,9,208557,Онлайн
15874,6,1147,773,2023-06-20 08:07:00,7,500724,Онлайн
15875,4,2123,317,2023-02-23 16:38:00,3,53226,Оффлайн
15876,6,140,92,2023-07-02 01:48:00,1,80686,Оффлайн
15877,2,2466,566,2023-12-04 21:36:00,3,20388,Онлайн
15878,9,2612,764,2023-06-21 06:39:00,1,91909,Онлайн
15879,10,2300,201,2023-06-16 00:45:00,7,555303,Оффлайн
15880,10,2698,11,2024-01-01 22:18:00,9,509094,Онлайн
15881,8,4477,240,2023-08-17 19:53:00,9,384354,Онлайн
15882,1,195,130,2023-04-14 21:40:00,4,217892,Онлайн
15883,8,2840,596,2023-05-04 18:15:00,8,71864,Оффлайн
15884,1,843,162,2023-11-25 21:53:00,9,773226,Онлайн
15885,7,329,45,2023-04-21 22:00:00,2,43830,Онлайн
15886,2,3917,353,2023-02-15 14:01:00,10,92090,Оффлайн
15887,4,2423,643,2023-05-26 18:20:00,8,25168,Онлайн
15888,6,3151,137,2023-10-03 02:13:00,5,170250,Онлайн
15889,7,1337,724,2023-02-01 05:55:00,10,959450,Онлайн
15890,1,4463,533,2023-08-12 03:57:00,7,24759,Онлайн
15891,6,1779,747,2023-12-30 17:48:00,6,409998,Онлайн
15892,8,4317,41,2023-08-01 02:03:00,7,402129,Оффлайн
15893,2,327,165,2023-01-15 14:25:00,10,759090,Оффлайн
15894,1,1312,730,2023-09-04 00:11:00,6,493704,Онлайн
15895,7,2686,687,2023-03-08 15:51:00,2,14544,Оффлайн
15896,5,4979,339,2023-09-04 07:50:00,3,69519,Оффлайн
15897,5,2987,691,2023-10-03 20:20:00,8,17160,Онлайн
15898,5,701,708,2023-01-31 11:47:00,3,11418,Оффлайн
15899,3,1814,87,2023-02-02 13:52:00,9,738567,Оффлайн
15900,6,1037,607,2023-04-30 02:32:00,6,38346,Оффлайн
15901,6,457,86,2023-03-06 21:20:00,7,675318,Оффлайн
15902,2,768,673,2023-07-13 22:31:00,9,58041,Оффлайн
15903,9,1701,780,2023-11-09 21:00:00,6,559938,Оффлайн
15904,7,3203,466,2023-03-04 02:27:00,7,159278,Онлайн
15905,2,1016,12,2023-02-14 11:13:00,5,489205,Онлайн
15906,9,83,501,2023-11-23 10:09:00,5,27830,Онлайн
15907,8,113,739,2023-08-06 19:49:00,10,884910,Оффлайн
15908,4,342,727,2023-12-05 18:50:00,7,537306,Оффлайн
15909,3,2423,246,2023-07-30 16:27:00,10,640400,Онлайн
15910,5,2229,235,2023-01-27 14:35:00,3,46446,Онлайн
15911,10,3890,637,2023-07-24 00:16:00,2,18988,Онлайн
15912,10,3643,368,2023-09-11 18:55:00,7,135660,Оффлайн
15913,3,3256,741,2023-12-10 01:18:00,10,976180,Оффлайн
15914,3,1357,68,2023-01-22 06:35:00,4,306160,Оффлайн
15915,4,3257,200,2023-02-18 00:15:00,2,191434,Онлайн
15916,10,703,309,2023-02-07 11:22:00,8,163136,Оффлайн
15917,2,786,746,2023-01-28 02:34:00,4,361388,Онлайн
15918,2,1965,236,2023-12-18 21:30:00,9,453636,Оффлайн
15919,8,2509,442,2023-11-10 00:32:00,3,110856,Оффлайн
15920,10,1593,304,2023-06-27 12:00:00,10,161200,Оффлайн
15921,5,3760,120,2023-04-29 04:01:00,2,143986,Онлайн
15922,10,2239,20,2023-01-23 04:50:00,3,249000,Онлайн
15923,3,4677,202,2023-10-19 20:15:00,6,585228,Оффлайн
15924,3,3660,336,2023-01-27 07:23:00,8,288864,Онлайн
15925,2,3804,721,2023-04-30 06:48:00,9,580563,Оффлайн
15926,4,2115,68,2023-05-09 15:10:00,8,612320,Онлайн
15927,8,2021,361,2023-03-08 03:38:00,7,209496,Оффлайн
15928,10,4006,679,2023-11-24 22:30:00,4,25388,Оффлайн
15929,10,2958,363,2023-02-13 10:42:00,5,140260,Оффлайн
15930,5,2985,453,2023-01-25 21:24:00,7,253407,Онлайн
15931,6,1607,167,2023-08-18 22:27:00,7,214445,Оффлайн
15932,7,1580,405,2023-09-06 02:09:00,5,145875,Онлайн
15933,2,1645,579,2023-05-29 23:47:00,7,60746,Онлайн
15934,4,3181,627,2023-05-15 16:20:00,5,44930,Оффлайн
15935,3,2942,497,2023-06-24 03:43:00,6,57336,Оффлайн
15936,3,2029,332,2023-11-02 16:53:00,1,34004,Онлайн
15937,6,4880,322,2023-06-10 16:14:00,3,16089,Оффлайн
15938,3,2968,317,2023-11-25 18:30:00,4,70968,Оффлайн
15939,2,1703,741,2023-01-27 13:59:00,4,390472,Онлайн
15940,9,1943,744,2023-02-06 14:53:00,10,564890,Онлайн
15941,6,4180,429,2023-02-16 23:02:00,10,227000,Оффлайн
15942,9,2664,218,2023-11-16 05:31:00,9,142002,Онлайн
15943,5,1196,569,2023-04-30 05:34:00,6,54414,Оффлайн
15944,3,2816,249,2023-10-15 07:57:00,5,319820,Оффлайн
15945,2,1440,697,2023-03-01 02:27:00,2,16614,Онлайн
15946,6,1474,138,2023-07-16 11:05:00,6,423822,Онлайн
15947,10,827,557,2023-04-21 16:09:00,3,9639,Онлайн
15948,3,2937,282,2023-08-01 04:39:00,4,38340,Оффлайн
15949,7,1397,440,2023-06-23 16:35:00,4,149576,Оффлайн
15950,6,4102,346,2023-11-12 19:24:00,1,22807,Оффлайн
