cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,region_x,city_x,region_y,city_y,store_type,total_mass_kg,post_index,season
633.16,358,27,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Сибирский,Новосибирск,Розничный,5.88,69293,Осень
633.27,685,3,5,B2B,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Центральный,Нижний Новгород,Розничный,300.0,455370,Зима
633.49,936,52,2,B2B,Физическое лицо,Одежда,Мужская,Центральный,Москва,Сибирский,Новосибирск,Розничный,1.4,541789,Весна
633.75,869,45,2,B2C,Физическое лицо,Электроника,Мобильные устройства,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,0.34,757085,Осень
633.87,701,69,10,B2C,Юридическое лицо,Одежда,Женская,Южный,Сочи,Приволжский,Казань,Розничный,3.0,988158,Лето
633.97,861,25,8,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Сибирский,Новосибирск,Розничный,80.0,158169,Весна
634.1,355,38,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,24.5,29303,Лето
634.12,532,39,6,B2C,Физическое лицо,Одежда,Мужская,Южный,Сочи,Уральский,Екатеринбург,Розничный,4.199999999999999,845709,Весна
634.14,682,17,4,B2C,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,1.32,733797,Лето
634.46,680,41,10,B2B,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Южный,Краснодар,Оптовый,3.0,267624,Весна
634.46,875,26,10,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Северо-Западный,Калининград,Розничный,2.5,92525,Весна
634.49,452,57,1,VIP,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Приволжский,Казань,Розничный,0.25,156641,Лето
634.86,586,8,7,B2B,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,63.0,900842,Осень
635.04,421,37,6,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Северо-Западный,Санкт-Петербург,Розничный,54.0,574759,Лето
635.17,865,65,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,8.82,29309,Весна
636.38,428,5,5,B2B,Физическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Сибирский,Новосибирск,Розничный,365.0,514743,Осень
636.6,842,6,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Южный,Краснодар,Розничный,14.0,745814,Зима
637.67,700,3,3,B2C,Юридическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,6.600000000000001,916380,Лето
637.72,404,40,5,B2C,Юридическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Центральный,Москва,Розничный,17.5,328779,Осень
638.16,444,11,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,140.0,917123,Осень
638.31,687,33,9,B2B,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Центральный,Нижний Новгород,Розничный,157.5,989061,Весна
638.67,785,59,5,B2B,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Сибирский,Новосибирск,Розничный,2.5,893037,Весна
638.82,889,43,9,B2C,Юридическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Северо-Западный,Калининград,Розничный,657.0,247002,Весна
638.9,656,50,9,B2B,Физическое лицо,Одежда,Женская,Центральный,Москва,Центральный,Нижний Новгород,Розничный,2.7,306395,Весна
639.07,502,31,8,B2B,Юридическое лицо,Электроника,Аксессуары,Центральный,Москва,Сибирский,Новосибирск,Розничный,2.0,979286,Осень
639.4,336,69,2,B2B,Юридическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Приволжский,Казань,Розничный,140.0,266586,Лето
639.42,535,53,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Северо-Западный,Санкт-Петербург,Дальневосточный,Владивосток,Розничный,70.0,345386,Весна
639.99,583,56,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,131.5,168392,Весна
64.16,75,36,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Дальневосточный,Владивосток,Розничный,52.5,117246,Зима
64.17,103,10,8,B2C,Юридическое лицо,Одежда,Женская,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,2.64,951033,Осень
64.24,82,12,5,B2C,Юридическое лицо,Одежда,Унисекс,Центральный,Москва,Приволжский,Казань,Розничный,3.0,63968,Весна
64.73,100,62,5,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Дальневосточный,Владивосток,Розничный,0.065,576284,Зима
64.81,110,66,4,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Центральный,Москва,Розничный,240.0,484528,Зима
64.87,104,28,6,B2C,Юридическое лицо,Одежда,Унисекс,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,1.08,530780,Зима
64.88,35,35,4,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Южный,Сочи,Розничный,40.0,674479,Весна
64.97,128,71,1,B2B,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Дальневосточный,Владивосток,Розничный,0.6,886334,Осень
640.3,845,38,7,VIP,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Приволжский,Казань,Розничный,15.4,699370,Зима
640.37,719,46,5,VIP,Физическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Центральный,Москва,Розничный,365.0,74012,Лето
640.86,944,16,9,B2B,Юридическое лицо,Спорттовары,Тренажеры,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,236.7,468089,Зима
641.09,674,53,7,B2C,Юридическое лицо,Электроника,Компьютеры,Приволжский,Казань,Сибирский,Новосибирск,Розничный,15.4,466364,Весна
641.6,900,47,10,VIP,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Центральный,Нижний Новгород,Розничный,30.5,13041,Осень
641.72,411,14,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,70.0,877551,Зима
641.85,748,50,8,B2C,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,0.104,689528,Весна
641.97,970,72,4,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Приволжский,Казань,Розничный,0.72,640051,Лето
642.69,880,46,6,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Центральный,Москва,Оптовый,1.02,574439,Весна
643.57,728,37,3,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Дальневосточный,Владивосток,Розничный,1.8,8513,Лето
644.11,817,62,7,B2B,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Южный,Сочи,Оптовый,420.0,414951,Зима
644.12,883,17,4,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Южный,Краснодар,Оптовый,240.0,286057,Осень
645.37,485,27,5,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Южный,Краснодар,Розничный,3.0,666339,Весна
646.04,807,53,5,B2B,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,2.0,790276,Весна
646.52,654,12,10,B2C,Физическое лицо,Одежда,Унисекс,Приволжский,Казань,Южный,Краснодар,Розничный,4.0,489511,Весна
646.72,900,15,1,B2C,Физическое лицо,Одежда,Мужская,Южный,Сочи,Южный,Краснодар,Розничный,0.7,628011,Лето
647.53,346,14,4,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Приволжский,Казань,Розничный,280.0,87008,Осень
647.72,801,58,3,B2B,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Уральский,Екатеринбург,Розничный,15.0,4773,Весна
647.82,777,6,7,B2C,Физическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Северо-Западный,Калининград,Розничный,184.1,375250,Осень
647.99,420,5,5,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,0.8500000000000001,754904,Зима
648.23,542,41,1,B2C,Физическое лицо,Одежда,Женская,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,0.33,891068,Зима
649.34,394,23,3,B2C,Физическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Сибирский,Новосибирск,Розничный,0.75,765825,Весна
649.52,532,15,7,B2C,Физическое лицо,Электроника,Мобильные устройства,Сибирский,Новосибирск,Центральный,Нижний Новгород,Розничный,1.19,290605,Зима
649.98,420,71,3,B2C,Юридическое лицо,Электроника,Аксессуары,Приволжский,Казань,Уральский,Екатеринбург,Розничный,0.75,824361,Весна
65.19,43,63,10,B2B,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Южный,Краснодар,Розничный,175.0,549323,Весна
65.41,75,70,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Розничный,52.6,721883,Весна
650.07,911,59,9,B2C,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Приволжский,Казань,Оптовый,4.5,75305,Зима
650.19,442,38,2,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,4.4,876126,Зима
650.58,814,46,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,10.5,364992,Лето
650.81,524,28,8,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,560.0,170714,Весна
651.18,904,65,2,B2C,Физическое лицо,Одежда,Мужская,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,1.4,306104,Весна
651.45,411,10,4,B2C,Физическое лицо,Электроника,Мобильные устройства,Сибирский,Новосибирск,Центральный,Москва,Розничный,0.68,149143,Осень
651.49,762,53,10,B2C,Юридическое лицо,Электроника,Аксессуары,Южный,Сочи,Южный,Сочи,Розничный,2.5,835948,Зима
651.65,981,33,5,B2C,Юридическое лицо,Одежда,Унисекс,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,0.8999999999999999,786806,Осень
651.81,903,18,7,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,1.75,337356,Зима
651.94,354,2,10,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Приволжский,Казань,Оптовый,600.0,855328,Весна
652.08,376,64,10,VIP,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Приволжский,Казань,Оптовый,175.0,371486,Зима
652.4,745,34,10,B2B,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,9.8,839725,Лето
652.61,763,3,5,B2B,Юридическое лицо,Электроника,Аксессуары,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,1.25,700497,Весна
652.8,401,55,4,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Южный,Краснодар,Розничный,2.4,341715,Весна
653.55,827,21,9,B2B,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Южный,Сочи,Розничный,630.0,703456,Осень
653.69,626,58,9,B2C,Юридическое лицо,Одежда,Мужская,Центральный,Нижний Новгород,Центральный,Москва,Розничный,6.3,28739,Лето
653.86,567,11,8,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Южный,Краснодар,Розничный,17.6,198647,Весна
653.92,983,63,6,VIP,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Дальневосточный,Владивосток,Розничный,1.02,668416,Осень
654.56,901,71,6,B2B,Физическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,0.078,995366,Весна
654.66,682,12,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Приволжский,Казань,Розничный,157.5,742471,Весна
654.82,782,44,1,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Приволжский,Казань,Розничный,5.0,838916,Лето
655.03,683,26,2,B2C,Юридическое лицо,Электроника,Компьютеры,Сибирский,Новосибирск,Уральский,Екатеринбург,Розничный,10.0,120658,Весна
655.59,712,57,8,B2C,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Дальневосточный,Владивосток,Розничный,5.6,665020,Осень
655.74,383,39,5,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Южный,Сочи,Оптовый,365.0,558581,Осень
655.83,659,58,7,B2C,Юридическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Сибирский,Новосибирск,Розничный,6.859999999999999,224468,Зима
656.12,488,34,6,B2B,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Центральный,Нижний Новгород,Розничный,438.0,924371,Лето
656.29,750,10,1,B2B,Физическое лицо,Электроника,Мобильные устройства,Северо-Западный,Санкт-Петербург,Приволжский,Казань,Розничный,0.17,1935,Весна
656.52,662,51,7,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,2.1,578837,Весна
656.59,763,22,6,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Центральный,Москва,Розничный,1.02,820744,Осень
656.87,829,17,7,B2B,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Центральный,Нижний Новгород,Оптовый,2.1,151313,Весна
657.9,331,42,10,VIP,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Приволжский,Казань,Оптовый,175.0,627041,Зима
658.11,456,4,5,B2C,Физическое лицо,Электроника,Компьютеры,Приволжский,Казань,Сибирский,Новосибирск,Розничный,50.0,820074,Осень
659.1,476,36,7,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Южный,Краснодар,Розничный,15.4,218445,Весна
659.21,640,10,6,VIP,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Розничный,1.02,423513,Зима
659.22,471,6,1,B2C,Юридическое лицо,Электроника,Мобильные устройства,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,0.17,411645,Весна
659.49,364,40,10,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,1.7,516170,Весна
659.61,964,72,5,B2B,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Дальневосточный,Владивосток,Розничный,45.0,908460,Лето
66.16,118,50,6,B2C,Физическое лицо,Одежда,Женская,Сибирский,Новосибирск,Сибирский,Новосибирск,Розничный,1.98,254448,Осень
66.35,49,36,5,B2B,Физическое лицо,Электроника,Компьютеры,Центральный,Москва,Центральный,Москва,Розничный,50.0,68640,Зима
66.46,98,50,9,B2C,Физическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Сибирский,Новосибирск,Розничный,236.7,618027,Весна
66.66,59,31,3,VIP,Физическое лицо,Одежда,Унисекс,Центральный,Москва,Приволжский,Казань,Розничный,1.8,997665,Зима
660.43,736,48,9,B2B,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,157.5,132658,Осень
660.67,954,66,10,B2C,Физическое лицо,Одежда,Мужская,Южный,Сочи,Центральный,Нижний Новгород,Розничный,7.0,569851,Осень
660.76,545,13,10,B2B,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Центральный,Нижний Новгород,Розничный,2.5,350794,Зима
661.23,500,41,8,B2B,Физическое лицо,Одежда,Унисекс,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,1.44,921726,Лето
661.28,888,22,9,B2B,Юридическое лицо,Электроника,Аксессуары,Приволжский,Казань,Дальневосточный,Владивосток,Розничный,0.27,929206,Весна
661.57,542,34,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,27.0,522402,Весна
661.66,678,60,8,B2C,Юридическое лицо,Электроника,Компьютеры,Южный,Сочи,Южный,Сочи,Розничный,17.6,796304,Осень
661.7,431,19,9,B2C,Юридическое лицо,Электроника,Аксессуары,Приволжский,Казань,Южный,Сочи,Оптовый,2.25,658093,Зима
661.74,541,63,6,B2C,Физическое лицо,Спорттовары,Тренажеры,Центральный,Нижний Новгород,Северо-Западный,Калининград,Розничный,157.8,557501,Весна
661.95,421,55,10,B2C,Физическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Уральский,Екатеринбург,Розничный,263.0,480068,Осень
662.38,544,10,3,B2C,Юридическое лицо,Одежда,Унисекс,Южный,Сочи,Северо-Западный,Калининград,Розничный,0.54,819382,Лето
662.75,417,57,1,B2C,Юридическое лицо,Одежда,Женская,Центральный,Москва,Южный,Краснодар,Розничный,0.3,187112,Весна
663.44,997,36,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Москва,Южный,Краснодар,Розничный,27.45,294645,Осень
663.53,672,67,1,B2C,Физическое лицо,Электроника,Мобильные устройства,Приволжский,Казань,Южный,Краснодар,Оптовый,0.5,772838,Зима
663.7,368,27,9,B2B,Юридическое лицо,Спорттовары,Тренажеры,Южный,Сочи,Южный,Краснодар,Розничный,236.7,706583,Зима
663.99,356,17,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Сибирский,Новосибирск,Оптовый,146.0,527641,Осень
664.34,701,57,4,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,240.0,159218,Лето
664.47,478,49,1,B2C,Физическое лицо,Электроника,Аксессуары,Северо-Западный,Санкт-Петербург,Приволжский,Казань,Розничный,0.25,452930,Зима
664.59,810,29,1,VIP,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Сибирский,Новосибирск,Розничный,0.17,129701,Зима
665.59,414,69,1,B2B,Юридическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Сибирский,Новосибирск,Розничный,26.3,153020,Осень
665.71,352,4,2,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Сибирский,Новосибирск,Розничный,0.5,488855,Осень
666.05,482,21,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,24.5,992018,Зима
666.29,559,10,2,B2C,Физическое лицо,Одежда,Унисекс,Северо-Западный,Санкт-Петербург,Северо-Западный,Калининград,Розничный,1.2,895239,Весна
666.71,741,21,10,B2C,Юридическое лицо,Одежда,Унисекс,Приволжский,Казань,Южный,Сочи,Розничный,4.0,133196,Осень
666.83,846,35,10,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,2.5,859532,Лето
666.87,596,41,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Приволжский,Казань,Оптовый,140.0,876427,Весна
666.97,534,63,1,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Южный,Сочи,Розничный,60.0,279944,Зима
667.14,828,49,5,B2C,Юридическое лицо,Одежда,Мужская,Северо-Западный,Санкт-Петербург,Приволжский,Казань,Розничный,2.5,291048,Зима
667.42,399,3,9,VIP,Физическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Центральный,Нижний Новгород,Розничный,1.62,971365,Осень
667.49,435,70,1,B2B,Физическое лицо,Одежда,Женская,Сибирский,Новосибирск,Южный,Сочи,Розничный,0.33,874252,Осень
667.65,843,54,5,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Центральный,Нижний Новгород,Розничный,300.0,344999,Зима
668.98,478,8,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,24.5,981720,Лето
669.03,806,43,10,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Приволжский,Казань,Розничный,3.0,456438,Зима
669.29,541,12,10,B2C,Физическое лицо,Одежда,Мужская,Приволжский,Казань,Южный,Сочи,Оптовый,5.0,776571,Весна
669.63,561,13,3,B2B,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Южный,Сочи,Розничный,0.8999999999999999,556216,Лето
67.4,56,19,2,B2C,Юридическое лицо,Одежда,Унисекс,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Розничный,1.2,877479,Весна
67.42,49,12,3,VIP,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Дальневосточный,Владивосток,Розничный,180.0,761514,Лето
67.84,50,25,10,B2B,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Центральный,Москва,Розничный,5.0,162476,Зима
670.47,774,51,9,B2C,Физическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,45.0,134834,Лето
670.84,479,38,3,B2C,Физическое лицо,Одежда,Женская,Северо-Западный,Санкт-Петербург,Сибирский,Новосибирск,Розничный,1.8,497362,Зима
671.16,932,33,9,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Уральский,Екатеринбург,Розничный,3.6,399824,Весна
671.83,720,46,2,B2B,Физическое лицо,Бытовая техника,Малая техника,Сибирский,Новосибирск,Сибирский,Новосибирск,Розничный,1.96,895867,Зима
672.02,632,7,5,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Центральный,Нижний Новгород,Розничный,300.0,669760,Зима
672.44,849,17,3,B2B,Физическое лицо,Одежда,Мужская,Центральный,Москва,Северо-Западный,Санкт-Петербург,Розничный,2.1,748963,Лето
672.6,429,29,5,B2C,Юридическое лицо,Одежда,Унисекс,Сибирский,Новосибирск,Южный,Сочи,Розничный,2.0,420175,Осень
672.74,524,61,9,B2C,Физическое лицо,Электроника,Мобильные устройства,Центральный,Москва,Приволжский,Казань,Розничный,1.53,352591,Весна
672.89,410,4,7,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Центральный,Москва,Розничный,490.0,357976,Зима
673.1,661,45,8,VIP,Юридическое лицо,Электроника,Компьютеры,Центральный,Москва,Северо-Западный,Калининград,Розничный,40.0,596885,Зима
673.14,888,41,9,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Уральский,Екатеринбург,Розничный,5.399999999999999,18271,Весна
673.68,983,18,5,VIP,Физическое лицо,Бытовая техника,Малая техника,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,15.25,958846,Зима
674.05,935,25,9,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Центральный,Москва,Оптовый,2.7,473578,Лето
674.75,443,49,6,B2C,Физическое лицо,Одежда,Мужская,Северо-Западный,Санкт-Петербург,Приволжский,Казань,Розничный,3.0,128846,Лето
675.06,550,44,3,B2C,Физическое лицо,Одежда,Женская,Центральный,Москва,Центральный,Нижний Новгород,Розничный,1.8,820931,Зима
675.45,868,19,9,B2C,Физическое лицо,Электроника,Компьютеры,Центральный,Нижний Новгород,Южный,Краснодар,Розничный,90.0,67344,Весна
675.49,616,13,8,B2C,Юридическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,7.84,880088,Осень
675.7,416,29,5,B2C,Физическое лицо,Бытовая техника,Крупная техника,Центральный,Москва,Дальневосточный,Владивосток,Розничный,300.0,929123,Зима
675.71,945,50,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Сибирский,Новосибирск,Центральный,Нижний Новгород,Розничный,78.9,955550,Зима
675.84,576,72,5,B2C,Физическое лицо,Электроника,Мобильные устройства,Южный,Сочи,Центральный,Москва,Розничный,2.5,268005,Лето
676.06,499,59,1,B2C,Физическое лицо,Электроника,Аксессуары,Приволжский,Казань,Уральский,Екатеринбург,Оптовый,0.25,117041,Весна
676.47,468,47,6,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Центральный,Нижний Новгород,Розничный,2.4,691763,Лето
676.73,559,15,1,B2C,Физическое лицо,Одежда,Унисекс,Центральный,Нижний Новгород,Приволжский,Казань,Розничный,0.6,412053,Весна
677.14,861,16,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Северо-Западный,Калининград,Розничный,360.0,987554,Зима
677.58,450,72,6,B2C,Юридическое лицо,Одежда,Мужская,Приволжский,Казань,Дальневосточный,Владивосток,Оптовый,3.0,408337,Весна
677.58,654,35,7,VIP,Юридическое лицо,Электроника,Аксессуары,Южный,Сочи,Сибирский,Новосибирск,Розничный,1.75,707454,Осень
678.25,363,33,7,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,420.0,951720,Осень
678.38,386,59,5,B2B,Физическое лицо,Бытовая техника,Крупная техника,Сибирский,Новосибирск,Южный,Краснодар,Розничный,300.0,212249,Осень
678.4,357,55,10,B2C,Физическое лицо,Одежда,Мужская,Центральный,Москва,Центральный,Москва,Розничный,7.0,74427,Осень
678.45,801,21,7,VIP,Физическое лицо,Спорттовары,Тренажеры,Приволжский,Казань,Северо-Западный,Калининград,Розничный,511.0,986963,Зима
678.61,932,69,5,B2C,Физическое лицо,Электроника,Компьютеры,Северо-Западный,Санкт-Петербург,Южный,Краснодар,Розничный,11.0,858492,Осень
678.83,526,18,7,B2B,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Сибирский,Новосибирск,Розничный,1.26,197591,Лето
679.31,763,37,7,B2C,Физическое лицо,Одежда,Унисекс,Южный,Сочи,Центральный,Москва,Розничный,1.26,9978,Осень
679.8,466,26,7,B2C,Физическое лицо,Бытовая техника,Крупная техника,Северо-Западный,Санкт-Петербург,Уральский,Екатеринбург,Розничный,420.0,649054,Весна
68.43,62,48,2,B2C,Физическое лицо,Бытовая техника,Малая техника,Южный,Сочи,Приволжский,Казань,Розничный,7.0,781586,Зима
68.57,41,30,3,B2C,Физическое лицо,Одежда,Женская,Приволжский,Казань,Приволжский,Казань,Оптовый,1.8,442855,Весна
68.61,63,16,8,B2C,Физическое лицо,Одежда,Мужская,Сибирский,Новосибирск,Сибирский,Новосибирск,Розничный,2.4,142542,Зима
68.8,135,39,8,B2C,Физическое лицо,Электроника,Аксессуары,Южный,Сочи,Южный,Сочи,Розничный,2.0,425625,Весна
680.48,428,9,5,B2B,Физическое лицо,Одежда,Женская,Приволжский,Казань,Северо-Западный,Калининград,Оптовый,3.0,769868,Весна
680.52,745,52,4,B2C,Физическое лицо,Бытовая техника,Крупная техника,Южный,Сочи,Сибирский,Новосибирск,Розничный,240.0,204579,Лето
680.85,668,11,7,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Центральный,Нижний Новгород,Розничный,1.75,441376,Лето
681.02,882,20,6,B2C,Физическое лицо,Бытовая техника,Крупная техника,Приволжский,Казань,Северо-Западный,Санкт-Петербург,Оптовый,360.0,13774,Зима
681.16,699,45,2,B2C,Физическое лицо,Электроника,Компьютеры,Южный,Сочи,Южный,Сочи,Розничный,4.4,814879,Лето
681.6,410,47,10,VIP,Физическое лицо,Электроника,Аксессуары,Сибирский,Новосибирск,Приволжский,Казань,Розничный,0.13,940907,Зима
682.11,989,14,10,B2C,Физическое лицо,Электроника,Аксессуары,Центральный,Москва,Центральный,Москва,Розничный,0.13,346109,Зима
682.32,696,5,5,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Сибирский,Новосибирск,Южный,Краснодар,Розничный,350.0,773418,Лето
